step,reward,mean,median,std,max,min
0,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.0,0.011627906976744186,0.011627906976744186
1,0.013333333333333334,0.012480620155038761,0.012480620155038761,0.0008527131782945742,0.013333333333333334,0.011627906976744186
2,0.022727272727272728,0.015896171012450083,0.013333333333333334,0.0048802378864919345,0.022727272727272728,0.011627906976744186
3,0.008130081300813009,0.013954648584540815,0.012480620155038761,0.005401024845877637,0.022727272727272728,0.008130081300813009
4,0.0,0.011163718867632653,0.011627906976744186,0.00738200584174209,0.022727272727272728,0.0
5,0.009259259259259259,0.010846308932903753,0.010443583118001722,0.006776091833762658,0.022727272727272728,0.0
6,0.01282051282051282,0.011128338059705048,0.011627906976744186,0.0063113641408495446,0.022727272727272728,0.0
7,0.0,0.009737295802241917,0.010443583118001722,0.006956949229938234,0.022727272727272728,0.0
8,0.007246376811594203,0.009460527025503283,0.009259259259259259,0.006605623946637175,0.022727272727272728,0.0
9,0.0064516129032258064,0.009159635613275536,0.008694670280036135,0.006331323852838322,0.022727272727272728,0.0
10,0.0,0.008326941466614123,0.008130081300813009,0.006585993173549553,0.022727272727272728,0.0
11,0.0196078431372549,0.009267016605834188,0.008694670280036135,0.00703433374123286,0.022727272727272728,0.0
12,0.009433962264150943,0.00927985857955086,0.009259259259259259,0.006758515660532613,0.022727272727272728,0.0
13,0.0,0.00861701153815437,0.008694670280036135,0.006937334757826514,0.022727272727272728,0.0
14,0.023809523809523808,0.009629845689579001,0.009259259259259259,0.007699339899980173,0.023809523809523808,0.0
15,0.02702702702702703,0.010717169523169501,0.0093466107617051,0.008562064120343394,0.02702702702702703,0.0
16,0.013513513513513514,0.010881660346130913,0.009433962264150943,0.008332440638153651,0.02702702702702703,0.0
17,0.009009009009009009,0.010777624160735251,0.0093466107617051,0.008109030077398488,0.02702702702702703,0.0
18,0.0,0.01021038078385445,0.009259259259259259,0.008251501569753154,0.02702702702702703,0.0
19,0.011764705882352941,0.010288097038779373,0.0093466107617051,0.008049700041440575,0.02702702702702703,0.0
20,0.0,0.009798187655980355,0.009259259259259259,0.008155506817780836,0.02702702702702703,0.0
21,0.017857142857142856,0.01016450380148774,0.0093466107617051,0.008142907549966136,0.02702702702702703,0.0
22,0.01098901098901099,0.010200351940075708,0.009433962264150943,0.007965695496627626,0.02702702702702703,0.0
23,0.023255813953488372,0.010744329523967902,0.010211486626580966,0.008222799145353581,0.02702702702702703,0.0
24,0.006172839506172839,0.010561469923256102,0.009433962264150943,0.008106315560054025,0.02702702702702703,0.0
25,0.0,0.010155259541592406,0.0093466107617051,0.008204274840665823,0.02702702702702703,0.0
26,0.024390243902439025,0.010682481184586725,0.009433962264150943,0.008487884732133428,0.02702702702702703,0.0
27,0.006944444444444444,0.010548979872438786,0.0093466107617051,0.008363754584435296,0.02702702702702703,0.0
