params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""discount_factor"": 0.0}",2.003911506172841,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.1}",1.9783162469135789,100,-1.0,-1.0,-1.0,-1.0,0.0
"{""discount_factor"": 0.2}",1.1073769876543338,100,5.329333333333335,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3959992077631211
"{""discount_factor"": 0.3}",1.1256963950617376,100,5.305568627450982,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3948089459551649
"{""discount_factor"": 0.4}",1.0995986172839594,100,5.329333333333335,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3959992077631211
"{""discount_factor"": 0.5}",1.1489414320987805,100,5.265960784313726,4.9411764705882355,4.9411764705882355,5.733333333333333,0.38960912795706704
"{""discount_factor"": 0.6}",1.1405451851851751,100,5.345176470588237,5.733333333333333,4.9411764705882355,5.733333333333333,0.3959992077631211
"{""discount_factor"": 0.7}",1.1571737283950654,100,5.424392156862746,5.733333333333333,4.9411764705882355,5.733333333333333,0.3863744590506594
"{""discount_factor"": 0.8}",1.1808474074073843,100,5.28972549019608,4.9411764705882355,4.9411764705882355,5.733333333333333,0.39321632572394544
"{""discount_factor"": 0.9}",1.246810469135795,100,5.361019607843137,5.733333333333333,4.9411764705882355,5.733333333333333,0.3953648473914496
