steps,time,reward,delta,converged
1,0.0005862716049307437,50.69999999999999,100.7,False
2,0.0005357037037185819,372.49,70.0,False
3,0.0005665185184966504,780.8559999999999,49.0,False
4,0.0005605925925920019,1194.8912999999998,34.3,False
5,0.0006846419753117061,1557.4663099999993,24.010000000000005,False
6,0.0006162962963003338,1862.1940269999986,16.807000000000016,False
7,0.0005412345679189912,2105.2815672899997,11.764900000000011,False
8,0.0005424197530885522,2300.585613282999,8.235430000000008,False
9,0.0005823209876609781,2452.2119856650993,5.764801000000006,False
10,0.0005345185184921775,2568.72132333157,4.0353607000000125,False
11,0.0005925925925964748,2657.5374735973983,2.8247524900000087,False
12,0.0005297777777855117,2725.6932372642373,1.977326743000006,False
13,0.0005313580246877336,2773.512393111997,1.3841287201000227,False
14,0.0005349135802248384,2806.9858022054277,0.9688901040700273,False
15,0.0005368888888881429,2830.4171885708292,0.678223072849022,False
16,0.0005321481481530554,2846.819159026611,0.4747561509943097,False
17,0.0005345185185205992,2858.3005383456566,0.33232930569602104,False
18,0.0005329382715899555,2866.33750386899,0.23263051398721046,False
19,0.0005345185185205992,2871.9633797353235,0.1628413597910594,False
20,0.0005289876543201899,2875.9014928417564,0.11398895185374158,False
21,0.0014530370370380297,2878.6581720162594,0.07979226629763048,False
22,0.0013740246913584997,2880.5878474384117,0.055854586408344176,False
23,0.0006253827160662695,2881.9386202339183,0.039098210485832396,False
24,0.0007194074074163836,2882.8841611907737,0.027368747340119626,False
25,0.0006640987654407127,2883.5460398605715,0.019158123138083738,False
26,0.0006502716049396895,2884.0093549294297,0.013410686196664301,False
27,0.0007083456790155651,2884.33367547763,0.00938748033766501,False
28,0.0006079999999997199,2884.560699861371,0.00657123623636835,False
29,0.0006407901234410929,2884.719616929989,0.004599865365463529,False
30,0.0007893333333299779,2884.830858878023,0.0032199057558273125,False
31,0.0006403950617368537,2884.9087282416463,0.002253934029113225,False
32,0.0006862222222423497,2884.9632367961826,0.0015777538203849417,False
33,0.0007194074073879619,2885.0013927843565,0.0011044276742779857,False
34,0.0006356543209733445,2885.0281019760805,0.0007730993719974322,False
35,0.0010508641975377486,2885.046798410287,0.000541169560406729,False
36,0.0009773827160302062,2885.059885914231,0.0003788186922975001,False
37,0.0011077530864156415,2885.0690471669914,0.0002651730846139344,False
38,0.0009971358024642996,2885.0754600439245,0.00018562115923259626,False
39,0.0011093333333462851,2885.0799490577774,0.00012993481145784358,False
40,0.0009833086419632764,2885.0830913674736,9.095436803363555e-05,False
41,0.0009813333333283936,2885.0852909842606,6.366805761359728e-05,False
42,0.0009840987654285982,2885.0868307160135,4.4567640344439496e-05,False
43,0.0007869629629624342,2885.087908528239,3.119734824963416e-05,False
44,0.0005878518518613873,2885.0886629967977,2.18381437662174e-05,False
45,0.0005677037036946331,2885.0891911247877,1.5286700659089547e-05,False
46,0.0005677037037230548,2885.089560814381,1.0700690495468734e-05,False
47,0.0005637530864248674,2885.089819597097,7.490483341143772e-06,True
