step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.008130081300813009,0.0010162601626016261,0.0,0.0026887716575859665,0.008130081300813009,0.0
8,0.0,0.000903342366757001,0.0,0.002555038053067923,0.008130081300813009,0.0
9,0.0,0.0008130081300813009,0.0,0.0024390243902439024,0.008130081300813009,0.0
10,0.0,0.0007390983000739099,0.0,0.0023372340429921507,0.008130081300813009,0.0
11,0.0,0.0006775067750677508,0.0,0.0022470357658234416,0.008130081300813009,0.0
12,0.0,0.0006253908692933084,0.0,0.002166417520411354,0.008130081300813009,0.0
13,0.0,0.000580720092915215,0.0,0.002093816071698019,0.008130081300813009,0.0
14,0.0,0.0005420054200542006,0.0,0.002027998583617313,0.008130081300813009,0.0
15,0.0,0.0005081300813008131,0.0,0.0019679793425850696,0.008130081300813009,0.0
16,0.0,0.00047824007651841227,0.0,0.001912960306073649,0.008130081300813009,0.0
17,0.0,0.0004516711833785005,0.0,0.0018622879971172811,0.008130081300813009,0.0
18,0.0,0.00042789901583226365,0.0,0.001815421774548261,0.008130081300813009,0.0
19,0.0,0.00040650406504065046,0.0,0.0017719101396506804,0.008130081300813009,0.0
20,0.0,0.0003871467286101433,0.0,0.0017313728048778865,0.008130081300813009,0.0
21,0.0,0.00036954915003695497,0.0,0.0016934869530509382,0.008130081300813009,0.0
22,0.0,0.0003534817956875221,0.0,0.0016579765853034394,0.008130081300813009,0.0
23,0.0,0.0003387533875338754,0.0,0.0016246041745639295,0.008130081300813009,0.0
24,0.0,0.0003252032520325204,0.0,0.001593164060346783,0.008130081300813009,0.0
25,0.0,0.0003126954346466542,0.0,0.001563477173233271,0.008130081300813009,0.0
26,0.0,0.00030111412225233364,0.0,0.0015353867851830125,0.008130081300813009,0.0
27,0.0,0.0002903600464576075,0.0,0.0015087550588579071,0.008130081300813009,0.0
28,0.0,0.0002803476310625175,0.0,0.0014834602248750158,0.008130081300813009,0.0
29,0.0,0.0002710027100271003,0.0,0.0014593942566760167,0.008130081300813009,0.0
30,0.0,0.0002622606871230003,0.0,0.0014364609428407192,0.008130081300813009,0.0
31,0.0,0.00025406504065040653,0.0,0.0014145742791742942,0.008130081300813009,0.0
32,0.0,0.0002463661000246366,0.0,0.0013936571198552305,0.008130081300813009,0.0
33,0.0,0.00023912003825920613,0.0,0.0013736400398225803,0.008130081300813009,0.0
34,0.0,0.00023228803716608597,0.0,0.0013544603704634841,0.008130081300813009,0.0
35,0.0,0.00022583559168925024,0.0,0.001336061378297113,0.008130081300813009,0.0
36,0.0,0.00021973192704900026,0.0,0.0013183915622940014,0.008130081300813009,0.0
37,0.0,0.00021394950791613182,0.0,0.001301404050127989,0.008130081300813009,0.0
38,0.0,0.00020846362309776947,0.0,0.0012850560773335362,0.008130081300813009,0.0
39,0.0,0.00020325203252032523,0.0,0.001269308536259837,0.008130081300813009,0.0
40,0.0,0.00019829466587348803,0.0,0.0012541255840445684,0.008130081300813009,0.0
41,0.0,0.00019357336430507165,0.0,0.001239474300703223,0.008130081300813009,0.0
42,0.0,0.00018907165815844207,0.0,0.001225324389942874,0.008130081300813009,0.0
43,0.0,0.00018477457501847748,0.0,0.0012116479165376942,0.008130081300813009,0.0
44,0.0,0.0001806684733514002,0.0,0.001198419075105836,0.008130081300813009,0.0
45,0.0,0.00017674089784376105,0.0,0.0011856139859489877,0.008130081300813009,0.0
46,0.0,0.00017298045320878743,0.0,0.0011732105142925563,0.008130081300813009,0.0
47,0.0,0.0001693766937669377,0.0,0.0011611881098240254,0.008130081300813009,0.0
48,0.0,0.00016592002654720428,0.0,0.0011495276638917391,0.008130081300813009,0.0
49,0.0,0.0001626016260162602,0.0,0.0011382113821138211,0.008130081300813009,0.0
50,0.0,0.00015941335883947077,0.0,0.001127222670471142,0.008130081300813009,0.0
51,0.0,0.0001563477173233271,0.0,0.0011165460332305899,0.008130081300813009,0.0
52,0.0,0.0001533977603926983,0.0,0.0011061669812744252,0.008130081300813009,0.0
53,0.0,0.00015055706112616682,0.0,0.001096071949605619,0.008130081300813009,0.0
54,0.0,0.000147819660014782,0.0,0.001086248222963715,0.008130081300813009,0.0
55,0.0,0.00014518002322880374,0.0,0.0010766838686259675,0.008130081300813009,0.0
56,0.0,0.00014263300527742122,0.0,0.001067367675588059,0.008130081300813009,0.0
57,0.0,0.00014017381553125876,0.0,0.0010582890994211874,0.008130081300813009,0.0
58,0.0,0.00013779798814937303,0.0,0.0010494382121901487,0.008130081300813009,0.0
59,0.0,0.00013550135501355016,0.0,0.0010408056568927651,0.008130081300813009,0.0
60,0.0,0.00013328002132480344,0.0,0.001032382605946266,0.008130081300813009,0.0
