steps,time,reward,delta,converged
1,0.0007071604938175824,52.5,100.5,False
2,0.0005459753086540786,283.25,50.0,False
3,0.0005408395061579085,487.0,25.0,False
4,0.0005325432098572946,633.0625,12.5,False
5,0.000528592592587529,725.03125,6.25,False
6,0.0005183209876520323,780.484375,3.125,False
7,0.0005202962962869151,811.14453125,1.5625,False
8,0.0005222716049217979,828.158203125,0.78125,False
9,0.0005171358024824713,837.4169921875,0.390625,False
10,0.0005313580246877336,842.41943359375,0.1953125,False
11,0.0006064197530690763,845.107177734375,0.09765625,False
12,0.0009659259259251485,846.5498046875,0.048828125,False
13,0.0005096296296187575,847.2725830078125,0.0244140625,False
14,0.0005076543209838746,847.6339721679688,0.01220703125,False
15,0.0005044938271510091,847.8146667480469,0.006103515625,False
16,0.0005064691357858919,847.9050140380859,0.0030517578125,False
17,0.0005013333333465653,847.9501876831055,0.00152587890625,False
18,0.0005048888889120917,847.9727745056152,0.000762939453125,False
19,0.0005898271604962702,847.9840679168701,0.0003814697265625,False
20,0.0005633580246922065,847.9897146224976,0.00019073486328125,False
21,0.0007107160493831088,847.9925379753113,9.5367431640625e-05,False
22,0.0005688888888926158,847.9939496517181,4.76837158203125e-05,False
23,0.0005175308641867105,847.9946554899216,2.384185791015625e-05,False
24,0.0005226666666544588,847.9950084090233,1.1920928955078125e-05,False
25,0.0005515061728544879,847.9951848685741,5.9604644775390625e-06,True
