steps,time,reward,delta,converged
1,0.00479960873053642,0.0,0.0008518258645371391,False
2,0.0016434580886652839,0.0,0.0008518258645371391,False
3,0.001405235678248573,0.0,0.0008518258645371391,False
4,0.0025260266871782733,0.0,0.0008518258645371391,False
5,0.003250965531606198,0.0,0.0008518258645371391,False
6,0.0014585690536250695,0.0,0.0008518258645371391,False
7,0.0037637560602661324,0.0,0.0008518258645371391,False
8,0.0037309659109041604,0.0,0.0008518258645371391,False
9,0.003056199945717708,0.0,0.0008518258645371391,False
10,0.0004649880216902602,0.0,0.0008518258645371391,False
11,0.0014546184332857592,0.0,0.0008518258645371391,False
12,0.0010674576335532038,0.0,0.0008518258645371391,False
13,0.001439606075791744,0.0,0.0008518258645371391,False
14,0.001733137171868293,0.0,0.0008518258645371391,False
15,0.0015593098740964706,0.0,0.0008518258645371391,False
16,0.0010785193707079088,0.0,0.0008518258645371391,False
17,0.0030463233946420587,0.0,0.0008518258645371391,False
18,0.0013823220798485636,0.0,0.0008518258645371391,False
19,0.0017769890583849701,0.0,0.0008518258645371391,False
20,0.0013760010871237682,0.0,0.0008518258645371391,False
21,0.0016778284862084547,0.0,0.0008518258645371391,False
22,0.0014988653819045794,0.0,0.0008518258645371391,False
23,0.00262360701117359,0.0,0.0008518258645371391,False
24,0.0021005448696769236,0.0,0.0008518258645371391,False
25,0.0029258294723604195,0.0,0.0008518258645371391,False
26,0.00745837626334378,0.0,0.0008518258645371391,False
27,0.005031905210444165,0.0,0.0008518258645371391,False
28,0.0018919521121461003,0.0,0.0008518258645371391,False
29,0.00103703785646303,0.0,0.0008518258645371391,False
30,0.000760099366061695,0.0,0.0008518258645371391,False
31,0.000985679791142502,0.0,0.0008518258645371391,False
32,0.0011701737640805732,0.0,0.0008518258645371391,False
33,0.0031174345620001986,0.0,0.0008518258645371391,False
34,0.0011855811836767316,0.0,0.0008518258645371391,False
35,0.0009264204850296665,0.0,0.0008518258645371391,False
36,0.001093136666099781,0.0,0.0008518258645371391,False
37,0.0015901247131751006,0.0,0.0008518258645371391,False
38,0.0017690878175926628,0.0,0.0008518258645371391,False
39,0.001813334766097796,0.0,0.0008518258645371391,False
40,0.004108250159674753,0.0,0.0008518258645371391,False
41,0.004389929394505998,0.0,0.0008518258645371391,False
42,0.00175486558407556,0.0,0.0008518258645371391,False
43,0.0007423215741937383,0.0,0.0008518258645371391,False
44,0.0014060258022254857,0.0,0.0008518258645371391,False
45,0.010006921486933607,0.0,0.0008518258645371391,False
46,0.0016987667743251222,0.0,0.0008518258645371391,False
47,0.001206124409691256,0.0,0.0008518258645371391,False
48,0.005806226809909276,0.0,0.0008518258645371391,False
49,0.006974030201718051,0.0,0.0008518258645371391,False
50,0.002469532815439379,0.0,0.0008518258645371391,False
51,0.007991710018131926,0.0,0.0008518258645371391,False
52,0.0025445946031368294,0.0,0.0008518258645371391,False
53,0.002173631347091032,0.0,0.0008518258645371391,False
54,0.001424988780286185,0.0,0.0008518258645371391,False
55,0.0018962977945875537,0.0,0.0008518258645371391,False
56,0.006336400068335024,0.0,0.0008518258645371391,False
57,0.006716449751252185,0.030303030303030304,0.9997759861326373,False
58,0.002287014152670963,0.0,0.9997759861326373,False
59,0.002846026940005686,0.0,0.9997759861326373,False
60,0.003059755503954875,0.0,0.9997759861326373,False
61,0.005542325366832301,0.0,0.9997759861326373,False
62,0.0030716073653138665,0.0,0.9997759861326373,False
63,0.005965041750187083,0.0,0.9997759861326373,False
64,0.0011073588996168837,0.0,0.9997759861326373,False
65,0.0012748652047775977,0.0,0.9997759861326373,False
66,0.003984990802905486,0.0,0.9997759861326373,False
67,0.004478028229641495,0.0,0.9997759861326373,False
68,0.0007367907056732292,0.0,0.9997759861326373,False
69,0.0014783221557763682,0.0,0.9997759861326373,False
70,0.00044207442340393754,0.0,0.9997759861326373,False
71,0.0013345195729925763,0.0,0.9997759861326373,False
72,0.0008023710043971732,0.0,0.9997759861326373,False
73,0.0010639020752023498,0.0,0.9997759861326373,False
74,0.0019610879692208982,0.0,0.9997759861326373,False
75,0.0021870634564038482,0.0,0.9997759861326373,False
76,0.0013100257265250548,0.0,0.9997759861326373,False
77,0.0028669652282360403,0.0,0.9997759861326373,False
78,0.00807111748827083,0.0,0.9997759861326373,False
79,0.001088000859681415,0.0,0.9997759861326373,False
80,0.0031296814852339594,0.0,0.9997759861326373,False
81,0.002671409518143264,0.0,0.9997759861326373,False
82,0.0019437052394550847,0.0,0.9997759861326373,False
83,0.0054423746705651865,0.0,0.9997759861326373,False
84,0.0029226689759980218,0.0,0.9997759861326373,False
85,0.0014988653819045794,0.0,0.9997759861326373,False
86,0.0017125939457400818,0.0,0.9997759861326373,False
87,0.004027657503343107,0.0,0.9997759861326373,False
88,0.001264593591827179,0.0,0.9997759861326373,False
89,0.003258471710410049,0.0,0.9997759861326373,False
90,0.0017722483139550604,0.0,0.9997759861326373,False
91,0.001277235577049396,0.0,0.9997759861326373,False
92,0.0013732356528635137,0.0,0.9997759861326373,False
93,0.002027853454023898,0.0,0.9997759861326373,False
94,0.0005957535571496919,0.0,0.9997759861326373,False
95,0.0013056800439699145,0.0,0.9997759861326373,False
96,0.0008268648508646947,0.0,0.9997759861326373,False
97,0.0010141242580630205,0.0,0.9997759861326373,False
98,0.0008861241569775302,0.0,0.9997759861326373,False
99,0.0042706206583034145,0.0,0.9997759861326373,False
100,0.0012069145338955423,0.0,0.9997759861326373,False
101,0.0012930380586340107,0.0,0.9997759861326373,False
102,0.0006317042028740616,0.0,0.9997759861326373,False
103,0.0005578276012556671,0.0,0.9997759861326373,False
104,0.000973037805806598,0.0,0.9997759861326373,False
105,0.0005451856160334501,0.0,0.9997759861326373,False
106,0.0008679513031211172,0.0,0.9997759861326373,False
107,0.001193877486571182,0.0,0.9997759861326373,False
108,0.0008130376794497352,0.0,0.9997759861326373,False
109,0.0005459757400103626,0.0,0.9997759861326373,False
110,0.0006743709031979961,0.0,0.9997759861326373,False
111,0.001297383741189151,0.0,0.9997759861326373,False
112,0.002225384474400016,0.0,0.9997759861326373,False
113,0.003386076749507083,0.0,0.9997759861326373,False
114,0.007975117412456711,0.0,0.9997759861326373,False
115,0.008086919969855444,0.0,0.9997759861326373,False
116,0.002008100352099973,0.0,0.9997759861326373,False
117,0.003416496526597257,0.0,0.9997759861326373,False
118,0.006103708526325136,0.0,0.9997759861326373,False
119,0.002545779789215885,0.0,0.9997759861326373,False
120,0.0010172847544254182,0.0,0.9997759861326373,False
121,0.0015000505679836351,0.0,0.9997759861326373,False
122,0.0021515078727816217,0.0,0.9997759861326373,False
123,0.0008229142305253845,0.0,0.9997759861326373,False
124,0.0050903743923527145,0.0,0.9997759861326373,False
125,0.0020148164068132246,0.0,0.9997759861326373,False
126,0.001062716889123294,0.0,0.9997759861326373,False
127,0.0010931366662134678,0.0,0.9997759861326373,False
128,0.001408791236599427,0.0,0.9997759861326373,False
129,0.00094380321479548,0.0,0.9997759861326373,False
130,0.0018326928060332648,0.0,0.9997759861326373,False
131,0.0012705195223361443,0.0,0.9997759861326373,False
132,0.002039310253280746,0.0,0.9997759861326373,False
133,0.0011962478587292935,0.0,0.9997759861326373,False
134,0.0024667673811791246,0.0,0.9997759861326373,False
135,0.0018338779922260073,0.0,0.9997759861326373,False
136,0.0010469144074249925,0.0,0.9997759861326373,False
137,0.0009280007332108653,0.0,0.9997759861326373,False
138,0.0009295809813920641,0.0,0.9997759861326373,False
139,0.0023644463126402115,0.0,0.9997759861326373,False
140,0.0009291859194036078,0.0,0.9997759861326373,False
141,0.0021274090884162433,0.0,0.9997759861326373,False
142,0.001110124333990825,0.0,0.9997759861326373,False
143,0.0045839048564175755,0.0,0.9997759861326373,False
144,0.002148347376419224,0.0,0.9997759861326373,False
145,0.0008154080517215334,0.0,0.9997759861326373,False
146,0.0009303711054826636,0.0,0.9997759861326373,False
147,0.004624201184469712,0.0,0.9997759861326373,False
148,0.001822421193082846,0.0,0.9997759861326373,False
149,0.0008367414018266572,0.0,0.9997759861326373,False
150,0.0012673590260874334,0.0,0.9997759861326373,False
151,0.0010433588490741386,0.0,0.9997759861326373,False
152,0.0010433588490741386,0.0,0.9997759861326373,False
153,0.0017291865515289828,0.0,0.9997759861326373,False
154,0.001611063001405455,0.0,0.9997759861326373,False
155,0.0019867670018811623,0.0,0.9997759861326373,False
156,0.0016975815882460665,0.0,0.9997759861326373,False
157,0.001379161583486166,0.0,0.9997759861326373,False
158,0.0014917542650891846,0.0,0.9997759861326373,False
159,0.003914274697763176,0.0,0.9997759861326373,False
160,0.011888206924027145,0.0,0.9997759861326373,False
161,0.001388643072573359,0.0,0.9997759861326373,False
162,0.0008213339823441856,0.0,0.9997759861326373,False
163,0.0009465686490557346,0.0,0.9997759861326373,False
164,0.0006115560387343066,0.0,0.9997759861326373,False
165,0.0007541734354390428,0.0,0.9997759861326373,False
166,0.002372742615420975,0.0,0.9997759861326373,False
167,0.002316248743795768,0.0,0.9997759861326373,False
168,0.001454223371297303,0.0,0.9997759861326373,False
169,0.0019871620639833054,0.0,0.9997759861326373,False
170,0.002665878649509068,0.0,0.9997759861326373,False
171,0.007202771123161256,0.0,0.9997759861326373,False
172,0.0005617782215949774,0.0,0.9997759861326373,False
173,0.0007612845521407507,0.0,0.9997759861326373,False
174,0.0012803960734117936,0.0,0.9997759861326373,False
175,0.0031336321055732697,0.0,0.9997759861326373,False
176,0.0013799517075767653,0.0,0.9997759861326373,False
177,0.004142620557104237,0.0,0.9997759861326373,False
178,0.0008517537594343594,0.0,0.9997759861326373,False
179,0.0011887416799254424,0.0,0.9997759861326373,False
180,0.0013914085068336135,0.0,0.9997759861326373,False
181,0.0011666182057297192,0.0,0.9997759861326373,False
182,0.003712002932957148,0.0,0.9997759861326373,False
183,0.007759018476235724,0.0,0.9997759861326373,False
184,0.005361782014347227,0.0,0.9997759861326373,False
185,0.0013353096969694889,0.0,0.9997759861326373,False
186,0.0009382723462749709,0.0,0.9997759861326373,False
187,0.0018469150394366807,0.0,0.9997759861326373,False
188,0.005528498195303655,0.0,0.9997759861326373,False
189,0.0044724973608936125,0.0,0.9997759861326373,False
190,0.002132149832846153,0.0,0.9997759861326373,False
191,0.0020491868043563954,0.0,0.9997759861326373,False
192,0.0034085952858049495,0.0,0.9997759861326373,False
193,0.0031885457292446517,0.0,0.9997759861326373,False
194,0.0010741736882664554,0.0,0.9997759861326373,False
195,0.0011472601656805637,0.0,0.9997759861326373,False
196,0.005149238636477094,0.0,0.9997759861326373,False
197,0.0011689885780015175,0.0,0.9997759861326373,False
198,0.002046816432084597,0.0,0.9997759861326373,False
199,0.0009351118500262601,0.0,0.9997759861326373,False
200,0.0011539762203938153,0.0,0.9997759861326373,False
201,0.002483359986854339,0.0,0.9997759861326373,False
202,0.0009331365398566049,0.0,0.9997759861326373,False
203,0.009025982440221014,0.0,0.9997759861326373,False
204,0.005875757729086217,0.0,0.9997759861326373,False
205,0.0008379265880193998,0.0,0.9997759861326373,False
206,0.0026018785990800097,0.0,0.9997759861326373,False
207,0.0014917542650891846,0.0,0.9997759861326373,False
208,0.0008237043545022971,0.0,0.9997759861326373,False
209,0.002254619065411134,0.0,0.9997759861326373,False
210,0.004025682193173452,0.0,0.9997759861326373,False
211,0.0010050378311916575,0.0,0.9997759861326373,False
212,0.0019784706991003986,0.0,0.9997759861326373,False
213,0.0009090377552638529,0.0,0.9997759861326373,False
214,0.0016276556070806691,0.0,0.9997759861326373,False
215,0.0019413348672969732,0.0,0.9997759861326373,False
216,0.0012345688766117746,0.0,0.9997759861326373,False
217,0.0008288401610343499,0.0,0.9997759861326373,False
218,0.0014463221303913087,0.0,0.9997759861326373,False
219,0.0008896797153283842,0.0,0.9997759861326373,False
220,0.003054224635434366,0.0,0.9997759861326373,False
221,0.003911509263502921,0.02564102564102564,1.0000636447716635,False
222,0.00165293957763879,0.0,1.0000636447716635,False
223,0.000883753784705732,0.0,1.0000636447716635,False
224,0.0007770870338390523,0.0,1.0000636447716635,False
225,0.0016130383115751101,0.0,1.0000636447716635,False
226,0.0009204945545207011,0.0,1.0000636447716635,False
227,0.002217878295596165,0.0,1.0000636447716635,False
228,0.002596347730445814,0.0,1.0000636447716635,False
229,0.0033789656326916884,0.0,1.0000636447716635,False
230,0.0008347660916570021,0.0,1.0000636447716635,False
231,0.0018536310941499323,0.0,1.0000636447716635,False
232,0.00461788019197229,0.0,1.0000636447716635,False
233,0.008167907688289233,0.0,1.0000636447716635,False
234,0.016692161337005018,0.0,1.0000636447716635,False
235,0.0023320512253803827,0.0,1.0000636447716635,False
236,0.0024738784978808326,0.0,1.0000636447716635,False
237,0.006197338229981142,0.0,1.0000636447716635,False
238,0.002706174977674891,0.0,1.0000636447716635,False
239,0.002777681207135174,0.0,1.0000636447716635,False
240,0.0019721497063756033,0.0,1.0000636447716635,False
241,0.0037752128594092937,0.0,1.0000636447716635,False
242,0.0012314083803630638,0.0,1.0000636447716635,False
243,0.006505486621676937,0.0,1.0000636447716635,False
244,0.005638720504634875,0.0,1.0000636447716635,False
245,0.001375606025135312,0.0,1.0000636447716635,False
246,0.0023826191664966245,0.0,1.0000636447716635,False
247,0.004484349222252604,0.0,1.0000636447716635,False
248,0.005949239268488782,0.0,1.0000636447716635,False
249,0.0012365441868951166,0.0,1.0000636447716635,False
250,0.0006692350966659433,0.0,1.0000636447716635,False
251,0.00042903737607957737,0.0,1.0000636447716635,False
252,0.0008861241569775302,0.0,1.0000636447716635,False
253,0.0011255317534732967,0.0,1.0000636447716635,False
254,0.0009473587732600208,0.0,1.0000636447716635,False
255,0.0015699765490353457,0.0,1.0000636447716635,False
256,0.0011310626221074926,0.0,1.0000636447716635,False
257,0.0021839029601551374,0.0,1.0000636447716635,False
258,0.0036049411199883252,0.0,1.0000636447716635,False
259,0.0006763462133676512,0.0,1.0000636447716635,False
260,0.0014799024038438802,0.0,1.0000636447716635,False
261,0.0013823220798485636,0.0,1.0000636447716635,False
262,0.001047704531515592,0.0,1.0000636447716635,False
263,0.0021459770042611126,0.0,1.0000636447716635,False
264,0.0016912605955212712,0.0,1.0000636447716635,False
265,0.003238323546383981,0.0,1.0000636447716635,False
266,0.000869136489200173,0.0,1.0000636447716635,False
267,0.001461334487885324,0.0,1.0000636447716635,False
268,0.0013653344120712063,0.0,1.0000636447716635,False
269,0.00541155983137287,0.0,1.0000636447716635,False
270,0.002430421673352612,0.0,1.0000636447716635,False
271,0.002968496172684354,0.0,1.0000636447716635,False
272,0.0019231620134405603,0.0,1.0000636447716635,False
273,0.0025410390447859754,0.0,1.0000636447716635,False
274,0.0007518030631672445,0.0,1.0000636447716635,False
275,0.004394670138935908,0.0,1.0000636447716635,False
276,0.0012472108620613653,0.0,1.0000636447716635,False
277,0.0011539762203938153,0.0,1.0000636447716635,False
278,0.0017485445914644515,0.0,1.0000636447716635,False
279,0.0030482987049254007,0.0,1.0000636447716635,False
280,0.000683457330183046,0.0,1.0000636447716635,False
281,0.0011034082791638866,0.0,1.0000636447716635,False
282,0.0016722976175742588,0.0,1.0000636447716635,False
283,0.002963360366152301,0.0,1.0000636447716635,False
284,0.002514569888035112,0.0,1.0000636447716635,False
285,0.0010374329184514863,0.0,1.0000636447716635,False
286,0.002033384322658094,0.0,1.0000636447716635,False
287,0.001585383968745191,0.0,1.0000636447716635,False
288,0.0005933831848778937,0.0,1.0000636447716635,False
289,0.0018157051383695944,0.0,1.0000636447716635,False
290,0.0009244451748600113,0.0,1.0000636447716635,False
291,0.0008126426174612789,0.0,1.0000636447716635,False
292,0.001273680018698542,0.0,1.0000636447716635,False
293,0.0010595563927608964,0.0,1.0000636447716635,False
294,0.001377581335418654,0.0,1.0000636447716635,False
295,0.0011484453518733062,0.0,1.0000636447716635,False
296,0.0018066187113845444,0.0,1.0000636447716635,False
297,0.0017995075946828365,0.0,1.0000636447716635,False
298,0.001244840489789567,0.0,1.0000636447716635,False
299,0.0033588174686656203,0.0,1.0000636447716635,False
300,0.005191905336801028,0.0,1.0000636447716635,False
301,0.0017999026566712928,0.0,1.0000636447716635,False
302,0.00203891519129229,0.0,1.0000636447716635,False
303,0.004284052767616231,0.0,1.0000636447716635,False
304,0.002429236487273556,0.0,1.0000636447716635,False
305,0.001787260671335389,0.0,1.0000636447716635,False
306,0.011805638957525844,0.0,1.0000636447716635,False
307,0.0007889388949706699,0.0,1.0000636447716635,False
308,0.0008647908067587196,0.0,1.0000636447716635,False
309,0.0012551121027399859,0.0,1.0000636447716635,False
310,0.0019492361079755938,0.0,1.0000636447716635,False
311,0.0006095807285646515,0.0,1.0000636447716635,False
312,0.0013522973647468461,0.0,1.0000636447716635,False
313,0.001637927220031088,0.0,1.0000636447716635,False
