steps,time,reward,delta,converged
1,0.0138785294839181,-0.1721311475409836,100.0,False
2,0.0178141375317864,-3.141304347826087,100.0,False
3,0.04242531747149769,-2.517948717948718,100.0,False
4,0.01115892239704408,-0.979381443298969,100.0,False
5,0.008271413943475636,0.3466666666666667,100.0,False
6,0.006296498801930284,-0.9661016949152542,100.0,False
7,0.004890077937488968,-0.9523809523809523,100.0,False
8,0.008786574843725248,0.8703703703703703,100.0,False
9,0.010551316979217518,-0.9666666666666667,100.0,False
10,0.005873387356587045,1.4047619047619047,100.0,False
11,0.005549436483306636,1.1956521739130435,100.0,False
12,0.005113683052513807,2.4827586206896552,100.0,False
13,0.0061870666168033495,1.3488372093023255,100.0,False
14,0.0031802494268049486,2.4827586206896552,100.0,False
15,0.003081483915593708,2.740740740740741,100.0,False
16,0.0026883971859206213,3.391304347826087,100.0,False
17,0.005850868820743926,0.9423076923076923,100.0,False
18,0.0017884458575281315,4.9411764705882355,100.0,False
19,0.0022905697114765644,3.04,100.0,False
20,0.0024434587203359115,3.8095238095238093,100.0,False
21,0.005130670720973285,-0.9545454545454546,100.0,False
22,0.0028693355998257175,3.04,100.0,False
23,0.0027535824228834826,3.2083333333333335,100.0,False
24,0.0026824712558664032,-0.9230769230769231,100.0,False
25,0.0019310632542328676,3.590909090909091,100.0,False
26,0.0019824213195533957,4.9411764705882355,100.0,False
27,0.0018508656594349304,5.3125,100.0,False
28,0.0035705707223314676,2.3666666666666667,100.0,False
29,0.0022194585435499903,4.315789473684211,100.0,False
30,0.001748149529703369,5.733333333333333,100.0,False
31,0.0023119030620364356,4.315789473684211,100.0,False
32,0.0018777298791974317,4.315789473684211,100.0,False
33,0.0017600013907212997,5.733333333333333,100.0,False
34,0.0020989646209272905,4.611111111111111,100.0,False
35,0.0022024708760000067,4.315789473684211,100.0,False
36,0.0022573844998987624,4.315789473684211,100.0,False
37,0.0017114087595473393,3.8095238095238093,100.0,False
38,0.0011342231182425166,5.733333333333333,100.0,False
39,0.001103803341720777,4.315789473684211,100.0,False
40,0.0015269147870640154,3.8095238095238093,100.0,False
41,0.0017852853616204811,5.733333333333333,100.0,False
42,0.0017939767258212669,5.733333333333333,100.0,False
43,0.001998618863581214,4.611111111111111,100.0,False
44,0.0010398032909506583,5.733333333333333,100.0,False
45,0.0011555564688023878,4.9411764705882355,100.0,False
46,0.001025185994876665,5.733333333333333,100.0,False
47,0.0015320505935960682,5.733333333333333,100.0,False
48,0.0017252359311896726,3.8095238095238093,100.0,False
49,0.0010757539357655332,5.733333333333333,100.0,False
50,0.0017714581899781479,4.9411764705882355,100.0,False
51,0.00143605051744089,5.733333333333333,100.0,False
52,0.0011883466177096125,5.733333333333333,100.0,False
53,0.0016079025053841178,4.315789473684211,100.0,False
54,0.0021313597080734326,4.315789473684211,100.0,False
55,0.0017521001500426792,5.733333333333333,100.0,False
56,0.002945977636045427,-0.9130434782608695,100.0,False
57,0.001059161330886127,5.733333333333333,100.0,False
58,0.0024667673806106905,3.8095238095238093,100.0,False
59,0.0024651871326568653,3.8095238095238093,100.0,False
60,0.0024940266621342744,3.8095238095238093,100.0,False
61,0.0020333843231128412,4.9411764705882355,100.0,False
62,0.0023304709775402443,-0.9,100.0,False
63,0.0020839522640017094,4.611111111111111,100.0,False
64,0.0025248415004170965,4.611111111111111,100.0,False
65,0.0016379272201447748,4.315789473684211,100.0,False
66,0.0019859768781316234,4.9411764705882355,100.0,False
67,0.0017509149638499366,5.733333333333333,100.0,False
68,0.0023589154434375814,3.2083333333333335,100.0,False
69,0.0013001491752220318,5.733333333333333,100.0,False
70,0.0017635569492995273,5.733333333333333,100.0,False
71,0.0017402482890247484,5.733333333333333,100.0,False
72,0.0017402482881152537,5.733333333333333,100.0,False
73,0.0017256309929507552,5.733333333333333,100.0,False
74,0.0011065687749578501,5.733333333333333,100.0,False
75,0.00123338369121484,5.733333333333333,100.0,False
