episode,length,time,reward,delta
0,500.0,0.05604819753079937,-3471.0,-0.021968057087119686
1,500.0,0.03595338271588844,-3966.0,-0.9998780685867142
2,500.0,0.033455802469234186,-3471.0,-0.00038817159406212554
3,58.0,0.0034943209875564207,-57.0,99.99930114995605
4,35.0,0.0022143209876048786,-34.0,9.999930114995607
5,59.0,0.003770074074054719,-454.0,0.999993011499555
6,72.0,0.004324345678924146,-269.0,0.09999930114994982
7,110.0,0.007491950617350085,-604.0,0.009999930115000666
8,40.0,0.002948345679214981,60.0,0.0009999930115043298
9,86.0,0.00661688888885692,-382.0,9.999930115611733e-05
10,229.0,0.020327901234850287,-1614.0,9.999930114190647e-06
11,40.0,0.0025967407409552834,60.0,9.999930057347228e-07
12,50.0,0.003652740741017624,-49.0,9.999929773130134e-08
13,39.0,0.0026872098765124974,-137.0,9.999922667702776e-09
14,81.0,0.006096987654473196,-476.0,9.999894245993346e-10
15,195.0,0.013778962962987862,-1184.0,1.000017846308765e-10
16,37.0,0.0022008888890923117,-333.0,1.000444171950221e-11
17,21.0,0.0012499753088377474,79.0,9.947598300641403e-13
18,170.0,0.011383308642052725,-862.0,9.947598300641403e-14
19,60.0,0.00415604938280012,-257.0,1.4210854715202004e-14
20,27.0,0.0020053333332725742,-26.0,0.0
21,34.0,0.0022502716051349125,-33.0,0.0
22,23.0,0.0015146666669352271,-22.0,0.0
23,77.0,0.005147259259047132,-472.0,0.0
24,43.0,0.0026650864197108604,-42.0,0.0
25,17.0,0.0010698271607907373,83.0,0.0
26,19.0,0.0016956049385044025,81.0,0.0
27,22.0,0.0029507160493267293,-21.0,0.0
28,40.0,0.003498271605167247,-138.0,0.0
29,56.0,0.003794962962729187,-154.0,0.0
30,61.0,0.0035476543212098477,-159.0,0.0
31,35.0,0.0034943209875564207,-34.0,0.0
32,46.0,0.0027547654322006565,-144.0,0.0
33,21.0,0.001429728395123675,-119.0,0.0
34,86.0,0.006891061728310888,-481.0,0.0
35,70.0,0.0075685925926336495,-267.0,0.0
36,38.0,0.005308839506142249,-37.0,0.0
37,38.0,0.0025710617283039028,-37.0,0.0
38,32.0,0.0023841975307732355,68.0,0.0
39,27.0,0.00166439506210736,-125.0,0.0
40,18.0,0.0012902716052849428,82.0,0.0
41,39.0,0.005306864197336836,-38.0,0.0
42,76.0,0.017763950617336377,-372.0,0.0
43,41.0,0.0039051851849762897,-139.0,0.0
44,67.0,0.009587358024873538,-660.0,0.0
45,35.0,0.0027780740742855414,-34.0,0.0
46,121.0,0.008215308641865704,-615.0,0.0
47,27.0,0.0020551111110762577,-26.0,0.0
48,24.0,0.0015632592594556627,76.0,0.0
49,21.0,0.0014048395059944596,79.0,0.0
50,130.0,0.007918617283849017,-723.0,0.0
51,23.0,0.0020400987655193603,-121.0,0.0
52,16.0,0.0009493333332102338,84.0,0.0
53,41.0,0.002528395061744959,-40.0,0.0
54,20.0,0.0012286419751035282,80.0,0.0
55,25.0,0.001987950617149181,75.0,0.0
56,14.0,0.0016944197527664073,86.0,0.0
57,25.0,0.0017773827157725464,75.0,0.0
58,21.0,0.0016244938269665,79.0,0.0
59,19.0,0.0012132345677855483,81.0,0.0
60,37.0,0.002537876543101447,-36.0,0.0
61,17.0,0.001986370370559598,83.0,0.0
62,22.0,0.0013839012344760704,-21.0,0.0
63,17.0,0.0010299259256498772,83.0,0.0
64,21.0,0.0012480000000323344,-20.0,0.0
65,24.0,0.0014032592594048765,76.0,0.0
66,20.0,0.0012511604941209953,80.0,0.0
67,58.0,0.0034417777778799064,-156.0,0.0
68,27.0,0.0015920987652862095,73.0,0.0
69,19.0,0.0011437037032919761,81.0,0.0
70,91.0,0.005900641975586041,-387.0,0.0
71,64.0,0.004480000000057771,-162.0,0.0
72,19.0,0.001732345678647107,81.0,0.0
73,37.0,0.0031423209875356406,-135.0,0.0
74,24.0,0.001603160493687028,76.0,0.0
75,18.0,0.00126577777791681,82.0,0.0
76,16.0,0.0010141234565708146,84.0,0.0
77,14.0,0.0008667654319651774,86.0,0.0
78,16.0,0.001056395061823423,84.0,0.0
79,39.0,0.002495604938303586,-38.0,0.0
