steps,time,reward,delta,converged
1,0.037790419753036986,-4.5568862275449105,0,False
2,0.032501728395118334,-4.359281437125748,0,False
3,0.03056118518520634,-2.9760479041916166,0,False
4,0.03259377777771988,-3.7664670658682633,0,False
5,0.053497679012252775,-4.161676646706587,0,False
6,0.03194390123462654,-3.7664670658682633,0,False
7,0.03143150617302126,-2.7784431137724552,0,False
8,0.03478320987665029,-3.37125748502994,0,False
9,0.03172661728399362,-3.37125748502994,0,False
10,0.031138765432160653,-2.9760479041916166,0,False
11,0.0355733333333319,-3.37125748502994,0,False
12,0.032020938271671184,-3.1736526946107784,0,False
13,0.02974498765433964,-3.37125748502994,0,False
14,0.03070893827157306,-2.7784431137724552,0,False
15,0.03090370370364326,-2.7784431137724552,0,False
16,0.03188582716052224,-2.3832335329341316,0,False
17,0.030607407407387655,-2.3832335329341316,0,False
18,0.03117827160485831,-2.3832335329341316,0,False
19,0.03351348148135003,-1.7904191616766467,0,False
20,0.031209086419721643,-2.3832335329341316,0,False
21,0.029797925925777236,-2.18562874251497,0,False
22,0.02894814814817437,-2.5808383233532934,0,False
23,0.03131535802481267,-1.9880239520958083,0,False
24,0.029142913580244567,-2.9760479041916166,0,False
25,0.029687703703757506,-1.7904191616766467,0,False
26,0.04066804938270252,-2.18562874251497,0,False
27,0.02933333333317023,-2.18562874251497,0,False
28,0.02987180246918797,-2.18562874251497,0,False
29,0.029642666666632067,-2.18562874251497,0,False
30,0.031150222222322554,-1.9880239520958083,0,False
31,0.030307950617270762,-1.1976047904191616,0,False
32,0.030893037037003523,-1.1976047904191616,0,False
33,0.029935012345731593,-1.1976047904191616,0,False
34,0.030174419752938775,-1.1976047904191616,0,False
35,0.03140543209883617,-1.1976047904191616,0,False
36,0.03016335802476533,-1.1976047904191616,0,False
37,0.031731753086432946,-1.3952095808383234,0,False
38,0.030001382716136504,-1.0,0,False
39,0.030410271604978334,-1.1976047904191616,0,False
40,0.029189925925720672,-1.1976047904191616,0,False
41,0.02890548148138805,-1.0,0,False
42,0.03165274074081026,-1.1976047904191616,0,False
43,0.029604345678990285,-1.3952095808383234,0,False
44,0.03175190123465654,-1.0,0,False
45,0.030163753086526413,-1.0,0,False
46,0.03241283950637808,-1.3952095808383234,0,False
47,0.03037195061733655,-1.0,0,False
48,0.030081185185053982,-1.1976047904191616,0,False
49,0.03134459259263167,-1.0,0,False
50,0.030723950617129958,-1.1976047904191616,0,False
51,0.03890409876544254,-1.0,0,False
52,0.03134696296297079,-1.0,0,False
53,0.029547061728408153,-1.1976047904191616,0,False
54,0.02929303703695041,-1.0,0,False
55,0.027310617284001637,-1.0,0,False
56,0.02987733333338838,-1.0,0,False
57,0.029020839506301854,-1.0,0,False
58,0.03022024691358638,-1.1976047904191616,0,False
59,0.027925728395075566,-1.0,0,False
60,0.028547950617166862,-1.1976047904191616,0,False
61,0.028902320987754138,-1.1976047904191616,0,False
62,0.028383209876665205,-1.0,0,False
63,0.03090804938256042,-1.0,0,False
64,0.0295545679011866,-1.0,0,False
65,0.03040197530867772,-1.0,0,False
66,0.04420227160471768,-1.1976047904191616,0,False
67,0.034197728395156446,-1.0,0,False
68,0.04119427160480882,-1.0,0,False
69,0.031012740740607114,-1.0,0,False
70,0.04782972839507238,-1.1976047904191616,0,False
71,0.04066370370378536,-1.0,0,False
72,0.035113481481630515,-1.0,0,False
73,0.03942044444443127,-1.0,0,False
74,0.030567901234689998,-1.0,0,False
75,0.04095762962970184,-1.0,0,False
76,0.03043437037035801,-1.0,0,False
77,0.03234014814802322,-1.0,0,False
78,0.035617185185174094,-1.0,0,False
79,0.039120592592553294,-1.0,0,False
80,0.029845333333241797,-1.1976047904191616,0,False
81,0.036218469135747,-1.0,0,False
82,0.03404562962964519,-1.0,0,False
83,0.03132167901230787,-1.0,0,False
84,0.029404839506241842,-1.0,0,False
85,0.04550992592589864,-1.0,0,False
86,0.030343901234573423,-1.0,0,False
87,0.032601679012486784,-1.0,0,False
88,0.03061412345687131,-1.0,0,False
89,0.03561758024693518,-1.0,0,False
90,0.039684740740767666,-1.0,0,False
91,0.03249659259267901,-1.0,0,False
92,0.03013649382728545,-1.0,0,False
93,0.030051950617462353,-1.0,0,False
94,0.03076938271601648,-1.0,0,False
95,0.03017797530878852,-1.0,0,False
96,0.030129777777574418,-1.0,0,False
97,0.034952691358057564,-1.0,0,False
98,0.029935012345731593,-1.0,0,False
99,0.032055308641929514,-1.0,0,False
100,0.03459279012349725,-1.0,0,False
101,0.031474172839580206,-1.0,0,False
102,0.03072592592593537,-1.0,0,False
103,0.030440296296319502,-1.0,0,False
104,0.030319407407432664,-1.0,0,False
105,0.03215841975315925,-1.0,0,False
106,0.028980148148093576,-1.0,0,False
107,0.029268148148048567,-1.0,0,False
108,0.029473580246985875,-1.0,0,False
109,0.028651851851918764,-1.0,0,False
110,0.029585382716049935,-1.0,0,False
111,0.03286676543211797,-1.0,0,False
112,0.03369560493820245,-1.0,0,False
113,0.03026804938258465,-1.0,0,False
114,0.02939338271607994,-1.0,0,False
115,0.02956365432100938,-1.0,0,False
116,0.032359506172952024,-1.0,0,False
117,0.032615111111226724,-1.0,0,False
118,0.02989511111104548,-1.0,0,False
119,0.029978469135812702,-1.0,0,False
120,0.030026271605038346,-1.0,0,False
121,0.03591308641989599,-1.0,0,False
122,0.029473185185224793,-1.0,0,False
123,0.02965807407417742,-1.0,0,False
124,0.030668246913592156,-1.0,0,False
125,0.03623901234550431,-1.0,0,False
126,0.0300163950616934,-1.0,0,False
127,0.030492049382701225,-1.0,0,False
128,0.028941827160451794,-1.0,0,False
129,0.029188740740892172,-1.0,0,False
130,0.02903071604919205,-1.0,0,False
131,0.03272217283961254,-1.0,0,False
132,0.03342696296294889,-1.0,0,False
133,0.03863190123456661,-1.0,0,False
134,0.03158913580250555,-1.0,0,False
135,0.040627358024721616,-1.0,0,False
136,0.030342320987756466,-1.0,0,False
137,0.03515654320972317,-1.0,0,False
138,0.02960553086404616,-1.0,0,False
139,0.03003535802463375,-1.0,0,False
140,0.031768888889018854,-1.0,0,False
141,0.029502024691282713,-1.0,0,False
142,0.030262123456623158,-1.0,0,False
143,0.04892958024674954,-1.0,0,False
144,0.03545125925938919,-1.0,0,False
145,0.030111209876622524,-1.0,0,False
146,0.03018508641957851,-1.0,0,False
147,0.030972049382853584,-1.0,0,False
148,0.030639407407306862,-1.0,0,False
149,0.032679901234587305,-1.0,0,False
150,0.03064256790116815,-1.0,0,False
151,0.031557530864120054,-1.0,0,False
152,0.030052345679223436,-1.0,0,False
153,0.031653530864332424,-1.0,0,False
154,0.030880395061785748,-1.0,0,False
155,0.03043437037035801,-1.0,0,False
156,0.030273580247012433,-1.0,0,False
157,0.030058271604957554,-1.0,0,False
158,0.0316954074073692,-1.0,0,False
159,0.037065086419715954,-1.0,0,False
160,0.03006972839489208,-1.0,0,False
161,0.03129520987658907,-1.0,0,False
162,0.030815604938197794,-1.0,0,False
163,0.03259338271618617,-1.0,0,False
164,0.03182498765431774,-1.0,0,False
165,0.033728790123404906,-1.0,0,False
166,0.029037037037142,-1.0,0,False
167,0.03257600000006278,-1.0,0,False
168,0.030705382716178065,-1.0,0,False
169,0.02965096296293268,-1.0,0,False
170,0.029206913580310356,-1.0,0,False
171,0.03093017283958943,-1.0,0,False
172,0.030268839506106815,-1.0,0,False
173,0.02918281481493068,-1.0,0,False
174,0.050074074074018426,-1.0,0,False
175,0.03407012345678595,-1.0,0,False
176,0.029057580246899306,-1.0,0,False
177,0.02911881481486489,-1.0,0,False
178,0.04176869135812922,-1.0,0,False
179,0.029808592592644345,-1.0,0,False
180,0.03199328395066914,-1.0,0,False
181,0.029530469135806925,-1.0,0,False
182,0.030624395061749965,-1.0,0,False
183,0.02951229629638874,-1.0,0,False
184,0.030377481481309587,-1.0,0,False
185,0.028905481481615425,-1.0,0,False
186,0.030753580246937418,-1.0,0,False
187,0.03280948148153584,-1.0,0,False
188,0.029099061728402376,-1.0,0,False
189,0.02903940740748112,-1.0,0,False
190,0.031147456789994976,-1.0,0,False
191,0.028933135802390098,-1.0,0,False
192,0.028453530864226195,-1.0,0,False
193,0.02921362962956664,-1.0,0,False
194,0.031213037037105096,-1.0,0,False
195,0.02847604938256154,-1.0,0,False
196,0.028556641975455932,-1.0,0,False
197,0.039554370370296965,-1.0,0,False
198,0.03835812345687373,-1.0,0,False
199,0.030054716049335184,-1.0,0,False
200,0.029992691358074808,-1.0,0,True
