episode,length,time,reward,delta
0,42.0,0.0026401975308090186,0.0,8.340186777738552e-05
1,84.0,0.005024000000048545,0.0,-0.0004418533492402428
2,81.0,0.005270518518500467,0.0,0.0003504888128091496
3,11.0,0.000912592592612782,0.0,0.0004421329443633177
4,5.0,0.0003413333333810442,0.0,0.00016660494179884908
5,11.0,0.000986469135796142,0.0,-0.00016082806201763036
6,46.0,0.0027002469134913554,0.0,0.00013899100594202398
7,22.0,0.0012930370369304,0.0,-0.00023142537308673387
8,95.0,0.0072082962963122554,0.0,-0.0006010924957367042
9,22.0,0.001503604938307035,0.0,1.743203872584041e-05
10,18.0,0.0010820740740200563,0.0,0.00026065387451170915
11,17.0,0.0011583209877699119,0.0,8.340186777738585e-06
12,21.0,0.001290666666591278,0.0,-2.517384482995488e-05
13,16.0,0.001204938271712308,0.0,0.00022574465071997373
14,29.0,0.0017011358024774381,0.0,0.00012351613792479398
15,20.0,0.0012760493827954633,0.0,9.045910277281238e-06
16,8.0,0.0005854814814938436,0.0,2.257446507199733e-05
17,102.0,0.006297283950743804,0.0,0.00029477179872183014
18,26.0,0.0017916049382620258,0.0,0.00034014679018490264
19,32.0,0.001903407407553459,0.0,3.490167768127649e-05
20,115.0,0.007094518518442783,0.0,-5.0714451773281426e-05
21,31.0,0.0020622222223209974,0.0,-3.132446280234105e-05
22,40.0,0.0022159012344218354,0.0,0.0003622314974905303
23,43.0,0.002506271604943322,0.0,6.0283441660126825e-06
24,30.0,0.0022261728395278624,0.0,3.622314974905305e-05
25,60.0,0.004030814814768746,0.0,-0.00019020289856955014
26,41.0,0.0023920987653127668,0.0,0.00025661918278725715
27,4.0,0.00030498765431730135,0.0,4.421329443633174e-05
28,54.0,0.003303111111108592,0.0,-2.3142537308673333e-05
29,30.0,0.001779753086339042,0.0,-0.00016521966516738312
30,47.0,0.0025868641973829654,0.0,-5.071445177328099e-06
31,24.0,0.001567999999906533,0.0,0.0002831323017567849
32,109.0,0.006496395061731164,0.0,0.00013157234261693487
33,90.0,0.005289876543429273,0.0,-5.071445177328099e-07
34,20.0,0.0012325925927143544,0.0,0.00016737995582915026
35,19.0,0.0012318024691921892,0.0,8.340186777738585e-07
36,54.0,0.0032888888888464862,0.0,0.0002804364683927007
37,8.0,0.0004969876542872953,0.0,0.00020644736220655583
38,18.0,0.0011132839506444725,0.0,0.00040726527663613845
39,28.0,0.0016912592591324938,0.0,4.561670879618614e-05
40,21.0,0.0012468148147490865,0.0,0.0002677117479702097
41,21.0,0.0012673580247337668,0.0,4.072652766361391e-05
42,12.0,0.0007822222221420816,0.0,0.00030616757657081354
43,30.0,0.0027231604938151577,0.0,2.677117479702102e-05
44,48.0,0.0029396543211532844,0.0,0.0002723680657866758
45,14.0,0.0010532345679621358,0.0,0.00028684811314122363
46,14.0,0.0008406913582348352,0.0,2.8684811314122287e-05
47,20.0,0.001309234567997919,0.0,0.00030462137302733443
48,20.0,0.0012128395060244657,0.0,-2.0286355607432337e-05
49,33.0,0.002033382716035703,0.0,2.868481131412218e-06
50,31.0,0.0017916049382620258,0.0,0.0002675533788606423
51,57.0,0.003835259259403756,0.0,0.00033929200399012636
52,25.0,0.0015616790124113322,0.0,-0.0002907101896894893
53,41.0,0.002431604938237797,0.0,0.00013955471689289375
54,14.0,0.0008971851850674284,0.0,0.0003537094749275686
55,54.0,0.003124148148117456,0.0,0.0003838517225268834
56,54.0,0.0031818271604606707,0.0,-0.00015702662615297712
57,27.0,0.0015533827161107183,0.0,0.0003926359674672541
58,13.0,0.0007853827160033688,0.0,0.00030710196368487425
59,21.0,0.0012946172839747305,0.0,0.0003847030809210713
60,42.0,0.002985086419585059,0.0,0.0004476262678649741
61,33.0,0.001998222222255208,0.0,0.00032774054540176523
62,19.0,0.0010844444443591783,0.0,0.00039187917847993236
63,11.0,0.000657777777632873,0.0,3.847030809210714e-05
64,46.0,0.002719209876659079,0.0,0.0003226995497410838
65,18.0,0.001132641975345905,0.0,4.476262678649738e-05
66,33.0,0.0021218765432422515,0.0,0.0003179594951885936
67,43.0,0.002822320987661442,0.0,-0.00020018133076845778
68,16.0,0.0009639506172334222,0.0,0.00041742241818285063
69,22.0,0.0015012345679679129,0.0,4.174224181828512e-05
70,30.0,0.001827555555564686,0.0,3.2774054540176474e-05
71,57.0,0.003239901234564968,0.0,0.00023100839315558978
72,35.0,0.002107259259219063,0.0,0.00035085669263434466
73,12.0,0.0007573333334676136,0.0,2.3100839315558968e-05
74,24.0,0.001450666666869438,0.0,0.00046801316560554266
75,19.0,0.0011911111109839112,0.0,0.00029048060274958155
76,105.0,0.006247901234473829,0.0,3.5085669263434515e-05
77,35.0,0.002035753086602199,0.0,2.9048060274958144e-05
78,29.0,0.0017999012347900134,0.0,0.0003786982951075722
79,42.0,0.0027223703702929924,0.0,2.310083931555875e-06
80,10.0,0.0005910123456942529,0.0,0.0004200332313650669
81,25.0,0.001560888888889167,0.0,0.0003180718253824287
82,21.0,0.0012476049382712517,0.0,0.0002810472355070614
83,57.0,0.003674864197591887,0.0,-0.00010296472815075886
84,51.0,0.003057382715951462,0.0,0.000308847643786711
85,19.0,0.0011579259260088293,0.0,9.391770274918372e-05
86,49.0,0.002907654321006703,0.0,3.27740545401768e-06
87,27.0,0.001551407407532679,0.0,4.561670879618608e-06
88,5.0,0.0003243456790187338,0.0,0.0003860527967817884
89,36.0,0.0028215308641392767,0.0,0.0001541484426214651
90,33.0,0.0021487407409495063,0.0,0.0004079996472297467
91,9.0,0.0005416296296516521,0.0,3.860527967817888e-05
92,81.0,0.0048094814815158315,0.0,-0.00017606458701706492
93,12.0,0.000733629629621646,0.0,0.00025346433613557197
94,30.0,0.00192158024674427,0.0,-0.00017284360581374346
95,7.0,0.0005313580247729988,0.0,0.0003814847980355383
96,16.0,0.0010627160493186238,0.0,0.0004085661594051708
97,20.0,0.0011788641975272185,0.0,0.00027202475907264214
98,32.0,0.001951604938312812,0.0,4.5616708796187167e-07
99,8.0,0.0004906666665647208,0.0,0.00042545970964120744
100,14.0,0.0010469135802395613,0.0,0.00026441099402933207
101,26.0,0.001560888888889167,0.0,2.720247590726427e-05
102,23.0,0.001294222222213648,0.0,0.0004722012178484173
103,28.0,0.0015502222220220574,0.0,-5.731980130171412e-05
104,12.0,0.0007628641974406491,0.0,0.00028518822374984593
105,11.0,0.0006573827160991641,0.0,0.0003734484795722585
106,34.0,0.0021989135802868987,0.0,-4.418533492402425e-05
107,42.0,0.002567111111147824,0.0,0.00038493666136330966
108,29.0,0.0017031111112828512,0.0,0.0002595355123814468
109,47.0,0.0026903703703737847,0.0,0.00030912523800431856
110,11.0,0.0006838518518179626,0.0,4.5616708796176325e-08
111,28.0,0.0016624197530745732,0.0,0.0003796215199214591
112,74.0,0.004285234567760199,0.0,0.00038026641687963436
113,12.0,0.0007340246913827286,0.0,2.5346433613557154e-05
114,36.0,0.0023458765431314532,0.0,0.0002684053028466015
115,21.0,0.0012365432098704332,0.0,0.00043681370952344844
116,34.0,0.001899061728408924,0.0,0.0003235399459289309
117,51.0,0.003331160493871721,0.0,0.00036801138748395325
118,25.0,0.001411950617466573,0.0,0.00039024175893191584
119,12.0,0.0006941234569239896,0.0,0.00027920183699505126
120,42.0,0.002520098765444345,0.0,0.00039078649301297957
121,57.0,0.003334716049494091,0.0,0.00027679263483557445
122,5.0,0.0003259259258356906,0.0,0.0004007173233661932
123,8.0,0.0006593580246772035,0.0,2.7679263483557418e-05
124,10.0,0.000713481481625422,0.0,2.7679263483557526e-06
