episode,length,time,reward,delta
0,132.0,0.0066607407406991115,0.0,0.0008435635050178472
1,25.0,0.0012819753086432684,0.0,-1.868956305018819e-06
2,23.0,0.0013266172840076251,0.0,-2.46190007859899e-05
3,32.0,0.0016363456790031705,0.0,0.00012568887665241157
4,6.0,0.0003571358024601068,0.0,0.00011910418274203361
5,33.0,0.0016699259259667087,0.0,5.918051514501729e-05
6,36.0,0.0018062222221715274,0.0,0.00021584251145017003
7,17.0,0.0008884938272331055,0.0,-2.855209581082265e-06
8,16.0,0.0010078024690756138,0.0,3.5925468687708346e-05
9,30.0,0.0016086913580011242,0.0,0.0003173203221427391
10,13.0,0.0007028148148719993,0.0,0.0007240295289356052
11,24.0,0.0012365432098704332,0.0,7.240295289356055e-05
12,55.0,0.0027527901235089303,0.0,0.000582155274053169
13,24.0,0.0012393086419706378,0.0,0.00012024702380912685
14,18.0,0.0009813333333568153,0.0,-3.2618442777045706e-05
15,33.0,0.0017402469135276988,0.0,0.0002575298172707807
16,23.0,0.0011792592591746143,0.0,-4.636617598909379e-05
17,9.0,0.0005013333333181436,0.0,5.375426077109714e-05
18,45.0,0.002236049382645433,0.0,0.00032575104137588676
19,54.0,0.003041185185111317,0.0,0.0002740490744068734
20,33.0,0.0017252345679708014,0.0,3.25751041375886e-05
21,37.0,0.0018611358025282243,0.0,0.00016859815229144047
22,36.0,0.0018145185184721413,0.0,0.00018664834275992264
23,49.0,0.0024375308641992888,0.0,-6.0296227192624245e-05
24,28.0,0.0016015802468700713,0.0,1.86648342759922e-05
25,46.0,0.0022834567901099945,0.0,1.8664834275991657e-06
26,45.0,0.002241580246959529,0.0,0.00018114886770042888
27,56.0,0.0030253827160322544,0.0,0.00016650459835224638
28,21.0,0.0011741234568489745,0.0,0.0008147980763084877
29,32.0,0.0016189629629934643,0.0,0.0004152109210825634
30,26.0,0.0013143703704372456,0.0,0.00021987140524256938
31,18.0,0.0009315555555531319,0.0,0.00018304698865047515
32,13.0,0.0006897777777794545,0.0,3.294914536811197e-05
33,11.0,0.0005949629629640185,0.0,-3.29160751090053e-05
34,16.0,0.0008418765431770225,0.0,-3.291607510900519e-06
35,49.0,0.0026544197531848113,0.0,1.6650459835224583e-05
36,37.0,0.001859160493836498,0.0,0.00028462317586902097
37,12.0,0.0006530370370683158,0.0,0.0001291152391109207
38,38.0,0.0019156543210101518,0.0,1.8114886770042877e-05
39,64.0,0.0035271111111114806,0.0,0.0001388088560617621
40,13.0,0.0010504691357482443,0.0,1.665045983522415e-06
41,20.0,0.0011298765432457003,0.0,9.894968423789635e-05
42,18.0,0.0009773827160870496,0.0,1.727973822273851e-05
43,31.0,0.0016363456790031705,0.0,0.0002545282845545243
44,32.0,0.0017939753086011478,0.0,1.8114886770042443e-06
45,9.0,0.0007170370370204182,0.0,0.0002082184821038831
46,39.0,0.002611753086398494,0.0,0.00017915637671372725
47,45.0,0.0024738765432630316,0.0,0.0004183252302212194
48,10.0,0.0006151111111876162,0.0,0.00037510790881057444
49,21.0,0.0011745185184963702,0.0,6.828584679379607e-05
50,32.0,0.001893135802447432,0.0,1.8114886770042443e-07
51,23.0,0.0028310123457231384,0.0,0.0002962633987712408
52,26.0,0.0014352592592103974,0.0,2.545282845545238e-05
53,25.0,0.0013890370370290839,0.0,-1.8295351974443826e-05
54,34.0,0.0019338271605420232,0.0,0.00019588971687819795
55,10.0,0.0006032592592646324,0.0,0.00014234720015625574
56,23.0,0.0013989135802603414,0.0,0.0003218990401478688
57,36.0,0.0019899259259545943,0.0,0.00024003215630131688
58,4.0,0.0002710123455926805,0.0,0.0002058104692118953
59,12.0,0.000730074074112963,0.0,0.00023803832523563388
60,48.0,0.002508641975282444,0.0,0.00018878980447049117
61,16.0,0.0008877037037109403,0.0,1.8878980447049128e-05
62,7.0,0.00045945679016767826,0.0,0.00021247528612046743
63,14.0,0.0007826172839031642,0.0,0.00018220413660204222
64,17.0,0.0009347160494144191,0.0,1.9588971687819795e-05
65,19.0,0.0010477037036480397,0.0,0.0001789754394919841
66,21.0,0.0011452839505636803,0.0,0.00014193089670214306
67,24.0,0.0012989629630055788,0.0,2.380383252356341e-05
68,10.0,0.0005771851851932297,0.0,0.0002994833626539325
69,14.0,0.0007834074074253294,0.0,0.0002528557196180358
70,8.0,0.0004780246913469455,0.0,1.958897168782012e-06
71,32.0,0.0017603950617512965,0.0,-1.0925417684012981e-05
72,33.0,0.0016493827160957153,0.0,0.0001684105348432472
73,19.0,0.0009777777778481322,0.0,1.6841053484324686e-05
74,25.0,0.001263802469111397,0.0,0.00016687736710735022
75,43.0,0.0021285925926122218,0.0,0.0001959257998472813
76,6.0,0.0007514074073924348,0.0,1.959257998472813e-05
77,26.0,0.0013428148148477703,0.0,0.0004427864637688547
78,33.0,0.0016967901234465899,0.0,0.0004332779938016865
79,25.0,0.0012634074073503143,0.0,0.0003351091762032462
80,13.0,0.0006866172839181672,0.0,0.0003675345713493693
81,16.0,0.0008300246913677256,0.0,1.4193089670214306e-05
82,17.0,0.0008726913580403561,0.0,3.675345713493694e-05
83,22.0,0.001161876543164908,0.0,2.9948336265393262e-05
84,14.0,0.0008122469135969368,0.0,-5.539604474346716e-05
85,14.0,0.0007332345678605634,0.0,0.0004891039608486418
86,42.0,0.002130567901303948,0.0,2.3803832523563518e-06
87,9.0,0.0004918518518479686,0.0,0.00019394177652906706
88,31.0,0.0015446913580490218,0.0,0.00018222991173874907
89,14.0,0.0007363950617218507,0.0,1.9394177652906652e-05
90,15.0,0.0009552592592854126,0.0,0.0004609508585376177
91,9.0,0.0005060740739963876,0.0,0.00045727088045301867
92,39.0,0.002081580246908743,0.0,1.8222991173874885e-05
93,14.0,0.000800395061673953,0.0,0.000496734919522866
