episode,length,time,reward,delta
0,7.0,0.0006178765434015077,0.0,-0.0006360133440948426
1,40.0,0.0023901234567347274,0.0,-0.0002581080695952178
2,30.0,0.0017331358023966459,0.0,-0.0006919551035829009
3,41.0,0.0021839012347300013,0.0,-0.00033825977828684436
4,29.0,0.002080395061739182,0.0,-0.00018942376586461725
5,18.0,0.0009643456792218785,0.0,-5.22439483116759e-05
6,6.0,0.0007901234566816129,0.0,-0.000473957931890479
7,4.0,0.00031525925942332833,0.0,-0.0004380654690069971
8,44.0,0.002407111111097038,0.0,-0.00021903273450349852
9,11.0,0.0006348641975364444,0.0,-0.00010951636725174929
10,31.0,0.0016707160493751871,0.0,-5.475818362587467e-05
11,30.0,0.002547753086219018,0.0,-0.00016180789361999287
12,89.0,0.0045929876544050785,0.0,-0.00021717425390934043
13,59.0,0.0029570370370493038,0.0,-0.00017952984207122405
14,50.0,0.003087407407520004,0.0,6.440276129907486e-05
15,81.0,0.004853333333358023,0.0,-0.0003218093262938257
16,7.0,0.0008043456789437187,0.0,0.00013239995119382564
17,64.0,0.005258666666577483,0.0,0.00014157281825417803
18,63.0,0.0038372345677544217,0.0,-0.00012547667478076194
19,26.0,0.001495308642006421,0.0,0.00013033135953932027
20,71.0,0.004374913580249995,0.0,1.1109522047912472e-05
21,7.0,0.0004278518520095531,0.0,0.00022207634302953024
22,11.0,0.0006360493828196923,0.0,0.00011611610795848621
23,7.0,0.0007541728393789526,0.0,0.00010377950618647251
24,10.0,0.0006277530865190784,0.0,-0.00010858712695467019
25,14.0,0.0007909135802037781,0.0,-5.429356347733512e-05
26,4.0,0.00029037037029411294,0.0,5.8058053979243105e-05
27,20.0,0.0012167901236352918,0.0,2.9029026989621553e-05
28,61.0,0.003194074074144737,0.0,0.00022615171631207211
29,12.0,0.0006870123456792498,0.0,5.188975309323627e-05
30,19.0,0.0016355555553673184,0.0,-0.00020161844881940073
31,92.0,0.006361283950582219,0.0,-0.00030633331044063077
32,33.0,0.002072098765438568,0.0,2.5944876546618134e-05
33,39.0,0.0021479506171999674,0.0,-0.0004978951483375418
34,28.0,0.0022739753087535064,0.0,7.57926835241858e-05
35,52.0,0.003044740740733687,0.0,0.00020878456052982324
36,13.0,0.000827259259267521,0.0,0.0002363086608302105
37,17.0,0.0009631604939386307,0.0,3.78963417620929e-05
38,13.0,0.0007778765432249202,0.0,0.00011815433041510525
39,39.0,0.0040406913581136905,0.0,-7.468695678481839e-05
40,14.0,0.0008130370370054152,0.0,0.00023937063823914804
41,15.0,0.0008402962962463789,0.0,1.2972438273309067e-05
42,97.0,0.0052389135803423414,0.0,-0.0003459775517914505
43,11.0,0.0008596543209478114,0.0,0.00013448320003001276
44,32.0,0.0023055802469116315,0.0,-0.00020785230461738184
45,4.0,0.00035792592575489834,0.0,0.0002373684949175536
46,34.0,0.0019547654321740993,0.0,0.00021896861882735708
47,31.0,0.001881283950751822,0.0,-0.0005657570514518534
48,118.0,0.006631506172880108,0.0,0.00021317787723211225
49,65.0,0.004862814814714511,0.0,-0.0002809345099764896
50,19.0,0.0016039506172091933,0.0,-0.0004645128034180466
51,5.0,0.00034567901229820563,0.0,0.00018772401095166403
52,10.0,0.0007190123458258313,0.0,0.0002660761302495168
53,70.0,0.0037882469134729035,0.0,-0.0001039261523086909
54,18.0,0.0010243950616768416,0.0,0.0001099447442523665
55,28.0,0.0015636543209893716,0.0,0.00019986433272564446
56,4.0,0.00046972839504633157,0.0,0.0002541481437005933
57,20.0,0.0013052839506144664,0.0,0.000169448489281143
58,38.0,0.0021443950615775975,0.0,0.00017336367239605344
59,67.0,0.004213333333382252,0.0,-0.00024184325132047408
60,29.0,0.001619358024754547,0.0,0.00020094661403596343
61,17.0,0.0009702716049559967,0.0,0.00020425292526203063
62,11.0,0.0007269135803653626,0.0,0.00021232219733138878
63,6.0,0.00037925925926174386,0.0,0.00021987411300642
64,8.0,0.0005127901235937316,0.0,0.00010212646263101533
65,13.0,0.0009438024690098246,0.0,5.812021161718915e-05
66,7.0,0.0004270617282600142,0.0,0.0002700689557412994
67,36.0,0.0019460740741124027,0.0,0.00011790302860607092
68,4.0,0.0002694320987757237,0.0,0.00016195230880397023
69,61.0,0.004027259259146376,0.0,-0.00012092162566023707
70,12.0,0.0008312098764235998,0.0,0.00017528063362019233
71,25.0,0.00140997530866116,0.0,5.895151430303546e-05
72,9.0,0.00055466666663051,0.0,0.0002704400439907309
73,7.0,0.0004314074074045493,0.0,0.00013522002199536546
74,15.0,0.00083990123471267,0.0,8.764031681009616e-05
75,10.0,0.0005839012344495131,0.0,0.00010047330701798171
76,49.0,0.002974419753172697,0.0,0.0001349607455517842
77,25.0,0.0014589629629426781,0.0,0.00020526015419184042
78,12.0,0.0007403456788779295,0.0,0.000236893078744664
79,17.0,0.0010224197530988022,0.0,0.00022784883349328324
80,11.0,0.0006846419753401278,0.0,0.0002488954752583682
81,24.0,0.0014032592594048765,0.0,0.000118446539372332
82,10.0,0.0008620246912869334,0.0,5.922326968616599e-05
83,22.0,0.0012914567901134433,0.0,0.00020154542849992415
84,14.0,0.0008485925925469928,0.0,2.9611634843083022e-05
85,8.0,0.0005250370370504243,0.0,0.00011392441674664165
86,7.0,0.00046577777789025276,0.0,7.310930884276413e-05
87,18.0,0.0010054320987364918,0.0,1.4805817421541538e-05
88,17.0,0.0012468148149764602,0.0,0.000139110996488499
89,26.0,0.001327012345655021,0.0,0.00026470275829231437
90,35.0,0.002033382716035703,0.0,0.00027525770783338506
91,26.0,0.0013297777777552255,0.0,0.00022462416423118937
92,36.0,0.0019223703704938089,0.0,0.00020421292198162153
93,18.0,0.001278814814895668,0.0,0.00024432565855064565
94,26.0,0.0014352592590967106,0.0,3.655465442138205e-05
95,10.0,0.0005929876542722923,0.0,0.00010210646099081077
96,24.0,0.0019800493828370236,0.0,-6.465362996758896e-05
97,50.0,0.0039427160493232805,0.0,0.00016303394753133826
98,111.0,0.006597135802394405,0.0,0.0002707007873546161
99,42.0,0.0027456790123778774,0.0,0.00016240313573838156
100,61.0,0.003490765431934051,0.0,-0.00013713408942177155
101,23.0,0.0012578765433772787,0.0,2.9475757151517723e-05
102,10.0,0.0005870617283108004,0.0,0.0002171304593230366
103,19.0,0.0010449382716615219,0.0,0.00019374631816033446
104,29.0,0.0015518024690663879,0.0,0.00022527872171349347
105,29.0,0.0019057777776652074,0.0,0.00020783824457060412
106,31.0,0.0017236543210401578,0.0,-1.3679304896072801e-05
107,14.0,0.0008782222221270786,0.0,0.000267496166331384
108,33.0,0.0018749629630292475,0.0,0.0002690052703207001
109,32.0,0.0017228641975179926,0.0,0.0002619494326350048
110,15.0,0.0007952592593483132,0.0,0.0002584351109361728
111,10.0,0.0006968888890241942,0.0,0.0001345026351603501
112,35.0,0.002047604938297809,0.0,0.00023942856499556186
113,37.0,0.0018540246912834846,0.0,9.054717385959031e-05
114,91.0,0.004901925925878459,0.0,0.00026715821355837913
115,26.0,0.0014080000000831205,0.0,0.0001335791067791896
116,15.0,0.0007845925927085773,0.0,0.00011971428249778093
117,25.0,0.0014664691357211268,0.0,0.00018283140082296027
118,19.0,0.0015004444444457476,0.0,0.0001681870509650755
119,71.0,0.003678814814747966,0.0,-0.00012005911611806682
120,76.0,0.004655407407426537,0.0,0.000227787609926804
121,60.0,0.003629827160466448,0.0,0.00021529440069130976
122,10.0,0.0005815308641103911,0.0,0.00023231284020500446
123,11.0,0.0006328888887310313,0.0,0.00026391410125751205
124,28.0,0.001667160493980191,0.0,0.0002593271545527396
125,73.0,0.004221234567921783,0.0,-0.00048492846224052925
126,16.0,0.000890469135811145,0.0,0.00013994433326584483
127,23.0,0.0013195061728765722,0.0,0.0002710220186792553
128,10.0,0.0007150617284423788,0.0,0.00013551100933962765
129,11.0,0.0006016790123339888,0.0,0.00026891080451497295
130,18.0,0.000993185185279799,0.0,0.0001309747163175024
131,44.0,0.0022660740739866014,0.0,0.00017546020639140235
132,29.0,0.0014423703703414503,0.0,-0.00025655077682330975
133,48.0,0.003269135802383971,0.0,0.00010697228556570844
134,42.0,0.002334419752969552,0.0,8.773010319570117e-05
135,13.0,0.0007585185185234877,0.0,0.0002698960364812367
136,37.0,0.0019863703703322244,0.0,8.369944211098127e-05
137,23.0,0.0012784197531345853,0.0,0.00022123725062841304
138,4.0,0.0002733827161591762,0.0,0.00020600562610650547
139,16.0,0.0010070123455534485,0.0,0.00015618956594243795
140,27.0,0.0015344197531703685,0.0,6.997216663292243e-05
141,28.0,0.0015095308642685268,0.0,0.00010300281305325275
142,73.0,0.004343703703625579,0.0,0.0001584250121660796
143,28.0,0.0017276049384236103,0.0,0.00024188665557220947
144,6.0,0.0005376790122681996,0.0,0.00022631664877344535
145,11.0,0.0016165925926543423,0.0,5.1501406526626375e-05
146,15.0,0.0009789629630176933,0.0,0.00027995263527592787
147,6.0,0.00046735802470720955,0.0,0.00013997631763796396
