episode,length,time,reward,delta
0,73.0,0.006010864197833143,27.0,100.0
1,500.0,0.03939239506189551,-3768.0,-0.030713119008458634
2,500.0,0.03476543209899319,-3966.0,-0.021808803784582942
3,66.0,0.005976888888653775,-65.0,10.0
4,398.0,0.056847407407531136,-2179.0,1.0
5,426.0,0.06424493827171318,-2801.0,0.09999999999999432
6,48.0,0.008895604938516044,-245.0,0.010000000000005116
7,90.0,0.01609323456796119,-386.0,0.0010000000000047748
8,32.0,0.00466291358043236,-31.0,0.00010000000000331966
9,93.0,0.01714607407393487,-290.0,1.0000000003174137e-05
10,44.0,0.00654656790129593,-43.0,9.999999974752427e-07
11,30.0,0.004271802469247632,-29.0,9.999999406318238e-08
12,63.0,0.0074824691355388495,-557.0,9.999993721976352e-09
13,92.0,0.008870320988080493,-388.0,1.0000036354540498e-09
14,61.0,0.005078913580291555,-60.0,1.000017846308765e-10
15,72.0,0.00974064197498592,-170.0,1.000444171950221e-11
16,113.0,0.01293116049373566,-409.0,9.947598300641403e-13
17,27.0,0.0024837530863806023,73.0,9.947598300641403e-14
18,17.0,0.0019982222220278345,83.0,1.4210854715202004e-14
19,30.0,0.003109135802333185,70.0,0.0
20,124.0,0.01439130864218896,-915.0,0.0
21,57.0,0.010793876543175429,-155.0,0.0
22,40.0,0.003637728395005979,-39.0,0.0
23,82.0,0.007577679012229055,-378.0,0.0
24,18.0,0.0012080987653462216,-17.0,0.0
25,42.0,0.004132345678954152,-41.0,0.0
26,25.0,0.0016406913582613925,75.0,0.0
27,64.0,0.005202962963267055,-261.0,0.0
28,20.0,0.001793580247067439,80.0,0.0
29,18.0,0.002001777777877578,82.0,0.0
30,40.0,0.003266765432272223,-138.0,0.0
31,37.0,0.0027567407405513222,-36.0,0.0
32,37.0,0.002522074074477132,63.0,0.0
33,24.0,0.001740246913414012,76.0,0.0
34,52.0,0.005233382716141932,-150.0,0.0
35,23.0,0.0016643950616526126,77.0,0.0
36,17.0,0.0020001975308332476,83.0,0.0
37,85.0,0.006143999999949301,-381.0,0.0
38,43.0,0.0031288888890230737,-42.0,0.0
39,15.0,0.001148049382663885,85.0,0.0
40,113.0,0.008301827160721587,-409.0,0.0
41,21.0,0.00153876543208753,79.0,0.0
42,15.0,0.0018046419754682574,85.0,0.0
43,18.0,0.00143723456767475,82.0,0.0
44,89.0,0.009425382716017339,-484.0,0.0
45,30.0,0.0022218271601559536,70.0,0.0
46,34.0,0.0026899753088400757,-33.0,0.0
47,18.0,0.0013455802468342881,82.0,0.0
48,142.0,0.012447604938188306,-735.0,0.0
49,76.0,0.006302419752955757,-273.0,0.0
50,45.0,0.004118518518680503,-143.0,0.0
51,103.0,0.006847604938229779,-498.0,0.0
52,79.0,0.005611456790120428,-375.0,0.0
53,53.0,0.005812543210140575,-250.0,0.0
54,22.0,0.002076049382594647,78.0,0.0
55,68.0,0.00614953086414971,-265.0,0.0
56,147.0,0.013244444444353576,-839.0,0.0
57,95.0,0.007068049382723984,-490.0,0.0
58,16.0,0.0013554567899518588,84.0,0.0
59,64.0,0.0063126913582891575,-162.0,0.0
60,18.0,0.0013289876542330603,82.0,0.0
61,16.0,0.0019828148147098545,84.0,0.0
62,16.0,0.0014467160494859854,84.0,0.0
63,46.0,0.0035456790124044346,-45.0,0.0
64,20.0,0.0014463209877249028,80.0,0.0
65,35.0,0.0025125925926658965,-133.0,0.0
66,16.0,0.0011646419752651127,84.0,0.0
67,63.0,0.009938962963133235,-161.0,0.0
68,17.0,0.0029396543209259107,83.0,0.0
69,23.0,0.0038795061727796565,77.0,0.0
70,32.0,0.005244839505849086,-130.0,0.0
71,75.0,0.016499358024702815,-371.0,0.0
72,51.0,0.00862301234565166,-149.0,0.0
