steps,time,reward,delta,converged
1,0.0017236543209833144,0.0,0,False
2,0.008402567901214297,0.0,0,False
3,0.009131061728396617,0.0,0,False
4,0.0017686913580519104,0.0,0,False
5,0.0018927407407431929,0.0,0,False
6,0.0013598024691532373,0.0,0,False
7,0.001624098765432791,0.0,0,False
8,0.0017236543209833144,0.0,0,False
9,0.008687407407421688,0.0,0,False
10,0.009440000000040527,0.0,0,False
11,0.0008497777777733972,0.0,0,False
12,0.002497580246938469,0.0,0,False
13,0.0028645925926298332,0.0,0,False
14,0.00394627160494565,0.0,0,False
15,0.0019109135802750643,0.0,0,False
16,0.005724049382706653,0.0,0,False
17,0.002348246913584262,0.0,0,False
18,0.001181234567923184,0.0,0,False
19,0.004842666666661444,0.0,0,False
20,0.002588049382666213,0.0,0,False
21,0.003830913580259221,0.0,0,False
22,0.001112098765418068,0.0,0,False
23,0.005217975308653422,0.0,0,False
24,0.00895209876540548,0.0,0,False
25,0.004406518518521807,0.0,0,False
26,0.004216888888890935,0.0,0,False
27,0.010902518518548732,0.0,0,False
28,0.0065912098765466,0.0,0,False
29,0.004421530864192391,0.0,0,False
30,0.009901827160490484,0.0,0,False
31,0.0074299259259191786,0.0,0,False
32,0.004474469135800518,0.0,0,False
33,0.003864098765404833,0.0,0,False
34,0.0022289382715712236,0.0,0,False
35,0.013290271604944337,0.0,0,False
36,0.028824098765426243,0.0,0,False
37,0.0035808395061849296,0.0,0,False
38,0.0018018765431975226,0.0,0,False
39,0.0038569876543306236,0.0,0,False
40,0.0032770370370371893,0.0,0,False
41,0.003986962962983398,0.0,0,False
42,0.0071209876543321116,0.0,0,False
43,0.020050962962955055,0.0,0,False
44,0.011052246913607178,0.0,0,False
45,0.0019547654320604124,0.0,0,False
46,0.003921777777804891,0.0,0,False
47,0.003967209876577726,0.0,0,False
48,0.003799308641987409,0.0,0,False
49,0.005647802469127328,0.0,0,False
50,0.003012345678996553,0.0,0,False
51,0.007215407407386465,0.0,0,False
52,0.0016525432098433157,0.0,0,False
53,0.0026528395061973242,0.0,0,False
54,0.0028732839506346863,0.0,0,False
55,0.014037728395067006,0.0,0,False
56,0.003906370370373224,0.0,0,False
57,0.0010117530864022228,0.0,0,False
58,0.00490627160496615,0.0,0,False
59,0.0020495802468758484,0.0,0,False
60,0.0014617283950428828,0.0,0,False
61,0.009579851851867716,0.0,0,False
62,0.0020001975308332476,0.0,0,False
63,0.0011215802469450864,0.0,0,False
64,0.004101530864204506,0.0,0,False
65,0.013087604938277764,0.0,0,False
66,0.00590577777774115,0.0,0,False
67,0.009814123456749257,0.0,0,False
68,0.019745580246933514,0.0,0,False
69,0.0064189629629822775,0.0,0,False
70,0.004359901234579411,0.0,0,False
71,0.010397234567903979,0.0,0,False
72,0.0041023209876698274,0.0,0,False
73,0.003069234567874446,0.0,0,False
74,0.0025588148147903667,0.0,0,False
75,0.0038451358024644833,0.0,0,False
76,0.012894024691320283,0.0,0,False
77,0.0024086913580276814,0.0,0,False
78,0.0038451358024644833,0.0,0,False
79,0.02142972839504864,0.0,0,False
80,0.0051816296296465225,0.0,0,False
81,0.011410567901236846,0.0,0,False
82,0.004126419753106347,0.0,0,False
83,0.004495012345671512,0.0,0,False
84,0.008951703703701241,0.0,0,False
