steps,time,reward,delta,converged
1,0.00397708641958161,0.6557377049180327,100.0,False
2,0.03526202469129203,-5.940119760479042,100.0,False
3,0.010733827160493092,-2.146198830409357,100.0,False
4,0.0015976296299413661,2.607142857142857,100.0,False
5,0.00520335802457339,-2.077777777777778,100.0,False
6,0.005385481481425813,-0.9772727272727273,100.0,False
7,0.004939456790452823,-2.102272727272727,100.0,False
8,0.005285135802751029,-2.102272727272727,100.0,False
9,0.0019721481480701186,2.15625,100.0,False
10,0.001176888888949179,4.315789473684211,100.0,False
11,0.002590419753232709,1.8857142857142857,100.0,False
12,0.0016999506169668166,2.3666666666666667,100.0,False
13,0.0010271604942317936,4.9411764705882355,100.0,False
14,0.0017963456789402699,2.3666666666666667,100.0,False
15,0.001863901234628429,1.9705882352941178,100.0,False
16,0.0035701728397725674,-2.5396825396825395,100.0,False
17,0.0011678024688990263,4.315789473684211,100.0,False
18,0.0009489382714491512,4.9411764705882355,100.0,False
19,0.0014443456789194897,2.8846153846153846,100.0,False
20,0.001117234568027925,-0.9,100.0,False
21,0.0008991604941002151,5.733333333333333,100.0,False
22,0.0013147654321983282,4.9411764705882355,100.0,False
23,0.0012507654319051653,4.9411764705882355,100.0,False
24,0.0011136790121781814,4.315789473684211,100.0,False
25,0.0008738765432099171,5.733333333333333,100.0,False
26,0.0009256296298190136,5.733333333333333,100.0,False
27,0.0008959999995568069,5.733333333333333,100.0,False
28,0.0010394074074611126,5.733333333333333,100.0,False
29,0.0008462222222078708,5.733333333333333,100.0,False
30,0.0010536296294958447,4.611111111111111,100.0,False
31,0.001034271605021786,4.9411764705882355,100.0,False
32,0.0008426666668128746,5.733333333333333,100.0,False
33,0.0030095802471805655,-2.9019607843137254,100.0,False
34,0.0009536790125821426,4.9411764705882355,100.0,False
35,0.0009679012341621274,5.733333333333333,100.0,False
36,0.0010160987653762277,5.733333333333333,100.0,False
37,0.0015644444447389105,-0.9047619047619048,100.0,False
38,0.004165530864156608,4.611111111111111,100.0,False
39,0.002124246913354,5.733333333333333,100.0,False
40,0.001928296296227927,4.611111111111111,100.0,False
41,0.002231308641967189,4.315789473684211,100.0,False
42,0.001746962962897669,5.733333333333333,100.0,False
43,0.0019792592593148584,5.733333333333333,100.0,False
44,0.002493629629498173,4.315789473684211,100.0,False
45,0.0022261728395278624,5.733333333333333,100.0,False
46,0.00186666666650126,5.733333333333333,100.0,False
