episode,length,time,reward,delta
0,500.0,0.028771160493761272,-3075.0,-0.7633521249999999
1,500.0,0.027461530864457018,-3867.0,-0.1737218749999998
2,500.0,0.026962567901136936,-3075.0,-0.04762710558585326
3,107.0,0.005637925925839227,-502.0,100.0
4,500.0,0.02684483950588401,-2778.0,-0.025087772164870348
5,36.0,0.001969777777503623,64.0,50.0
6,34.0,0.0018362469136263826,66.0,25.0
7,108.0,0.005820444444452733,-899.0,12.5
8,148.0,0.007932444444577413,-939.0,6.25
9,67.0,0.003796148148012435,-264.0,3.125
10,51.0,0.002879604938243574,-149.0,1.5625
11,92.0,0.0050267654323761235,-586.0,0.78125
12,53.0,0.002833382716289634,-151.0,0.390625
13,87.0,0.004572049382659316,-581.0,0.1953125
14,24.0,0.001359407407562685,-23.0,0.09765625
15,18.0,0.0012009876545562292,82.0,0.048828125
16,274.0,0.014738567901531496,-1857.0,0.0244140625
17,25.0,0.0014696296293550404,75.0,0.01220703125
18,88.0,0.0049939753089347505,-483.0,0.006103515625
19,47.0,0.0023968395062183845,-244.0,0.0030517578125
20,75.0,0.003997629629793664,-173.0,0.00152587890625
21,27.0,0.0014020740741216287,-26.0,0.000762939453125
22,96.0,0.0052156049382574565,-293.0,0.0003814697265625
23,15.0,0.0008888888887668145,85.0,0.00019073486328125
24,85.0,0.004609580246778933,-480.0,9.5367431640625e-05
25,63.0,0.0032873086420295294,-161.0,4.76837158203125e-05
26,61.0,0.0031371851855510613,-159.0,2.384185791015625e-05
27,22.0,0.001301333333231014,-120.0,1.1920928955078125e-05
28,48.0,0.0025991111110670317,-146.0,5.9604644775390625e-06
29,37.0,0.001997037037199334,-36.0,2.9802322387695312e-06
30,32.0,0.0018903703703472274,-130.0,1.4901161193847656e-06
31,75.0,0.00422637037036111,-470.0,7.450580596923828e-07
32,107.0,0.0057327407407683495,-601.0,3.725290298461914e-07
33,24.0,0.0016770370370977616,76.0,1.862645149230957e-07
34,76.0,0.004040296296352608,-273.0,9.313225746154785e-08
35,46.0,0.0024181728394978563,-144.0,4.6566128730773926e-08
36,79.0,0.004469728395179118,-375.0,2.3283064365386963e-08
37,37.0,0.001987950617149181,-234.0,1.1641532182693481e-08
38,105.0,0.005706271605049551,-599.0,5.820766091346741e-09
39,24.0,0.0014384197534127452,-23.0,2.9103830456733704e-09
40,23.0,0.0011950617285947374,77.0,1.4551915228366852e-09
41,36.0,0.001843753086632205,-35.0,7.275957614183426e-10
42,46.0,0.0024410864193669113,-45.0,3.637978807091713e-10
43,38.0,0.002209185185165552,-136.0,1.8189894035458565e-10
44,18.0,0.0010157037040698924,82.0,9.094947017729282e-11
45,37.0,0.0019721481480701186,-36.0,4.547473508864641e-11
46,52.0,0.002727901234266028,-150.0,2.2737367544323206e-11
47,18.0,0.0010354567898502864,82.0,1.1368683772161603e-11
48,38.0,0.0023103209878172493,-136.0,5.6843418860808015e-12
49,79.0,0.004194370370441902,-276.0,2.8421709430404007e-12
50,21.0,0.0012108641976738,79.0,1.4210854715202004e-12
51,18.0,0.0009517037033219822,-17.0,7.105427357601002e-13
52,36.0,0.0021440000000438886,-35.0,3.552713678800501e-13
53,53.0,0.0029052839504402073,-151.0,1.7053025658242404e-13
54,100.0,0.005290666666951438,-693.0,8.526512829121202e-14
55,14.0,0.0009189135803353565,86.0,4.263256414560601e-14
56,35.0,0.0020294320988796244,-34.0,2.842170943040401e-14
57,72.0,0.005058765432295331,-269.0,1.4210854715202004e-14
58,16.0,0.0008616296295258508,84.0,0.0
59,14.0,0.0008960000000115542,86.0,0.0
60,32.0,0.0017165432095680444,-31.0,0.0
61,22.0,0.001237728395153681,78.0,0.0
