episode,length,time,reward,delta
0,10.0,0.0007194074073595402,0.0,7.938409849878869e-05
1,7.0,0.00046182716039311345,0.0,-0.0004501076209874043
2,105.0,0.0061353086420012914,0.0,-0.0006823823339594658
3,65.0,0.003619950617348877,0.0,-0.0007692166326174529
4,15.0,0.0009647407407555875,0.0,-0.0006922949693557076
5,76.0,0.004163160493817486,0.0,-0.00011687890627374531
6,21.0,0.0015284938270951898,0.0,8.399033958489749e-05
7,15.0,0.0009260246913527226,0.0,-0.0006762009859262318
8,24.0,0.0013925925926514537,0.0,-0.0007787631320638629
9,79.0,0.0044634074073428565,0.0,8.983352453964007e-05
10,97.0,0.005603950617228293,0.0,-0.0006683772433127156
11,39.0,0.0022530370370077435,0.0,-0.00018745729650480902
12,19.0,0.0010852345678813435,0.0,-0.00032568414215429335
13,40.0,0.00223604938275912,0.0,-0.0005093954244565983
14,48.0,0.002738962963007907,0.0,-0.0001431476231308975
15,32.0,0.0018836543209772572,0.0,-0.0006141441005635193
16,44.0,0.003012740740814479,0.0,-0.00011693968166994037
17,23.0,0.0013767901234587043,0.0,-0.00010718118359612266
18,18.0,0.0010982716049738883,0.0,-9.64630652365104e-05
19,19.0,0.001131456790176344,0.0,-0.0003217588704829487
20,70.0,0.004029234567951789,0.0,-0.00022131825427017493
21,35.0,0.0020420740740973997,0.0,-0.0004269139306319141
22,58.0,0.0032683456789754928,0.0,-0.00023620643073356238
23,30.0,0.001735111111202059,0.0,7.450601284156433e-05
24,52.0,0.004837530864165274,0.0,7.144568864890982e-05
25,60.0,0.009080888888888694,0.0,0.00011069792217742428
26,10.0,0.0014443456790331766,0.0,-0.000449178243962532
27,4.0,0.0006637037037080518,0.0,-0.00038422253756872264
28,34.0,0.002005333333386261,0.0,-0.0004042604195662788
29,19.0,0.0011519999999336505,0.0,6.430111978401884e-05
30,17.0,0.0010129382716286273,0.0,0.00010318465829995325
31,75.0,0.0042188641974689745,0.0,-0.0003648862590868358
32,23.0,0.0016865185185679366,0.0,-0.00047660969382513674
33,25.0,0.003375802469122391,0.0,-0.0007073591818158181
34,18.0,0.001656888888874164,0.0,-0.0003138302518770627
35,14.0,0.0008458271604467882,0.0,-0.00022165223908614647
36,28.0,0.0016367407406505663,0.0,-0.0005034030580092326
37,5.0,0.0003512098764986149,0.0,-0.00028244722668935643
38,21.0,0.0012985679012444962,0.0,-0.000439142614168899
39,6.0,0.0004061234568553118,0.0,6.705541155740789e-05
40,30.0,0.0018607407406534548,0.0,-0.0004800691264657004
41,27.0,0.0016039506173228801,0.0,-0.0006612021007590261
42,9.0,0.0006455308641761803,0.0,-0.00016879441551447276
43,24.0,0.001744592592558547,0.0,-9.381505392290921e-05
44,4.0,0.0004159999999728825,0.0,-3.244819042047409e-05
45,32.0,0.0024276543209680312,0.0,-2.920337137842668e-05
46,7.0,0.0006913580247100981,0.0,-0.00015191497396302547
47,10.0,0.0006542222222378768,0.0,-0.0005398528130791638
48,15.0,0.0009118024690906168,0.0,-1.3019850185980771e-05
49,22.0,0.0013191111111154896,0.0,-0.0006583614803831608
50,8.0,0.0005487407406690181,0.0,-0.0003283976331781522
51,5.0,0.0003642469135911597,0.0,-0.00013672347656672293
52,9.0,0.0005823209876325564,0.0,-0.0002542025040204208
53,92.0,0.011648790123444996,0.0,-0.00041931486934104094
54,108.0,0.015077135802471275,0.0,-0.00029311572793886407
55,39.0,0.0022585679012081528,0.0,2.433018877322839e-05
56,62.0,0.003669333333277791,0.0,-0.00013211666143441342
57,39.0,0.002260543209899879,0.0,-6.028514057374485e-06
58,31.0,0.0018070123456936926,0.0,6.03498704016671e-05
59,75.0,0.004276543209925876,0.0,-0.0003168347654111794
60,35.0,0.0020140246913342708,0.0,-0.0002851512888700614
61,15.0,0.002266469135861371,0.0,-0.00034510968809314726
62,26.0,0.0032967901233860175,0.0,-0.0006208355612996178
63,94.0,0.013266172839507817,0.0,-0.0005527296905071674
64,49.0,0.002795456790067874,0.0,-0.0005326163729352969
65,33.0,0.0018540246913971714,0.0,-0.0003007243930373617
66,32.0,0.001817283950572346,0.0,-0.00014058402490230393
67,14.0,0.0008541234568610889,0.0,-0.00011890499529097206
68,20.0,0.0011259259258622478,0.0,-0.0003279009139973703
69,10.0,0.0006368395062281706,0.0,-0.0004960818038350294
70,8.0,0.0010947160493515184,0.0,-0.00012652562241207354
71,12.0,0.0014190617283702522,0.0,-0.00011387306017086619
72,70.0,0.003954567901246264,0.0,9.60783367158852e-05
73,18.0,0.0010358518518387427,0.0,-0.0004530627522083094
74,47.0,0.0026635061727802167,0.0,-0.00042656866628934363
75,32.0,0.0018583703704280197,0.0,-0.0002566361599830553
76,77.0,0.004268246913511575,0.0,-0.0004974567214564506
77,27.0,0.0017414320988109466,0.0,-5.189524494023974e-05
