episode,length,time,reward,delta
0,500.0,0.032599703703908745,-2283.0,-0.1334886324312563
1,500.0,0.03217738271587223,-2085.0,-0.008200656744975277
2,75.0,0.004677925925989257,-74.0,100.00018253015416
3,398.0,0.026506666666591627,-1189.0,50.00009126507709
4,177.0,0.014208790123575454,-473.0,25.000045632538544
5,30.0,0.0018520493827054452,70.0,12.50002281626928
6,76.0,0.004417580246808939,-174.0,6.25001140813464
7,54.0,0.003124543209651165,-53.0,3.12500570406732
8,22.0,0.0013040987655585923,78.0,1.56250285203366
9,56.0,0.0034097777775059512,-55.0,0.7812514260168371
10,31.0,0.0018346666665820521,69.0,0.39062571300841853
11,17.0,0.0010650864196577459,83.0,0.19531285650421637
12,70.0,0.004104296296191023,-168.0,0.09765642825210819
13,14.0,0.0009430123459424067,86.0,0.04882821412604699
14,31.0,0.0018149135803469107,69.0,0.024414107063023494
15,17.0,0.001029530864343542,83.0,0.012207053531511747
16,18.0,0.0013400493830886262,82.0,0.006103526765755873
17,14.0,0.0008177777776836592,86.0,0.0030517633828708313
18,21.0,0.0012768395058628812,79.0,0.0015258816914354156
19,23.0,0.0014708148146382882,77.0,0.0007629408457177078
20,18.0,0.0013084444444757537,82.0,0.00038147042286595934
21,15.0,0.0012258765432306973,85.0,0.00019073521143297967
22,15.0,0.0008707160491212562,85.0,9.536760572359526e-05
23,18.0,0.001160691358109034,82.0,4.768380286179763e-05
24,31.0,0.0017975308637687704,-30.0,2.3841901423793388e-05
25,15.0,0.0009659259258114616,85.0,1.1920950711896694e-05
26,15.0,0.000960790123372135,85.0,5.960475363053774e-06
27,15.0,0.0009003456789287156,85.0,2.980237681526887e-06
28,26.0,0.0015399506173707778,-25.0,1.490118847868871e-06
29,48.0,0.002736987654316181,-47.0,7.450594239344355e-07
30,14.0,0.0008845432098496531,86.0,3.7252971196721774e-07
31,58.0,0.00342953086419584,-57.0,1.8626485598360887e-07
32,16.0,0.0009746172841005318,84.0,9.313242799180443e-08
33,15.0,0.0009398518518537458,85.0,4.656621399590222e-08
34,14.0,0.0009110123455684516,86.0,2.328310699795111e-08
35,14.0,0.0009335308641311713,86.0,1.1641560604402912e-08
36,14.0,0.00081224691348325,86.0,5.820780302201456e-09
37,25.0,0.0015952592593748705,-24.0,2.9103830456733704e-09
38,14.0,0.0009959506173800037,86.0,1.4551915228366852e-09
39,14.0,0.0008059259262154228,86.0,7.275957614183426e-10
40,55.0,0.0031221728395394166,-54.0,3.637978807091713e-10
41,15.0,0.0009603950620657997,85.0,1.8189894035458565e-10
42,14.0,0.0008940246912061411,86.0,9.094947017729282e-11
43,14.0,0.0010026666668636608,86.0,4.547473508864641e-11
44,20.0,0.0013590123458016024,-19.0,2.2737367544323206e-11
45,15.0,0.000993580246813508,85.0,1.1368683772161603e-11
46,14.0,0.0008580740741308546,86.0,5.6843418860808015e-12
47,14.0,0.0008525432099304453,86.0,2.8421709430404007e-12
48,15.0,0.000920493827379687,85.0,1.4210854715202004e-12
49,14.0,0.0008130370370054152,86.0,7.105427357601002e-13
50,16.0,0.0015040000002954912,84.0,3.552713678800501e-13
51,16.0,0.002268049382564641,84.0,1.7053025658242404e-13
52,14.0,0.001924740740832931,86.0,8.526512829121202e-14
53,14.0,0.0014376296294358326,86.0,4.263256414560601e-14
54,14.0,0.0008553086418032763,86.0,2.842170943040401e-14
55,17.0,0.0009872592595456808,83.0,1.4210854715202004e-14
56,16.0,0.001076543209819647,84.0,0.0
57,69.0,0.004082172839389386,-167.0,0.0
58,14.0,0.0008920493828554754,86.0,0.0
59,16.0,0.0009999012345360825,84.0,0.0
60,16.0,0.0013550617286455235,84.0,0.0
61,18.0,0.0013483456791618664,-17.0,0.0
62,16.0,0.001178074074232427,84.0,0.0
63,14.0,0.0010192592594648886,86.0,0.0
64,14.0,0.0010800987656693906,86.0,0.0
65,14.0,0.0009228641974914353,86.0,0.0
66,14.0,0.0008529382712367806,86.0,0.0
67,14.0,0.0008833580245664052,86.0,0.0
68,17.0,0.0009837037036959373,83.0,0.0
69,19.0,0.001165432098787278,-18.0,0.0
70,14.0,0.0009485432096880686,86.0,0.0
71,17.0,0.0010820740740200563,83.0,0.0
72,14.0,0.0009675061728557921,86.0,0.0
73,15.0,0.0010208395060544717,85.0,0.0
74,31.0,0.0017445925927859207,-30.0,0.0
75,20.0,0.0011559506174307899,80.0,0.0
76,14.0,0.0008312098766509735,86.0,0.0
77,17.0,0.0010974814813380362,83.0,0.0
78,16.0,0.0010066172840197396,84.0,0.0
79,14.0,0.0009943703703356732,86.0,0.0
80,14.0,0.0008229135801229859,86.0,0.0
81,14.0,0.0013175308645259065,86.0,0.0
82,16.0,0.001200987654101482,84.0,0.0
83,14.0,0.0009726419752951188,86.0,0.0
84,14.0,0.0012314074074311065,86.0,0.0
85,26.0,0.0016063209873209416,-25.0,0.0
86,16.0,0.0009837037036959373,84.0,0.0
87,14.0,0.0007964444444041874,86.0,0.0
88,14.0,0.0008319999997183913,86.0,0.0
89,14.0,0.0008130370370054152,86.0,0.0
90,14.0,0.0010445432099004393,86.0,0.0
91,28.0,0.0016327901234944875,-27.0,0.0
92,14.0,0.0008726913583814166,86.0,0.0
93,17.0,0.001028345679060294,83.0,0.0
94,14.0,0.0009426172841813241,86.0,0.0
95,18.0,0.0012195555555081228,-116.0,0.0
96,28.0,0.0017501234565315826,-126.0,0.0
97,21.0,0.001460543209759635,-20.0,0.0
98,14.0,0.0012701234568339714,86.0,0.0
99,14.0,0.000930765431803593,86.0,0.0
100,20.0,0.0015525925928159268,-19.0,0.0
101,19.0,0.0011049876543438586,-18.0,0.0
102,14.0,0.0008679506172484253,86.0,0.0
