step,reward,mean,median,std,max,min
0,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
1,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
2,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
3,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
4,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
5,4.9411764705882355,5.601307189542484,5.733333333333333,0.2952194323235016,5.733333333333333,4.9411764705882355
6,4.9411764705882355,5.507002801120448,5.733333333333333,0.35785999291541315,5.733333333333333,4.9411764705882355
7,5.733333333333333,5.535294117647059,5.733333333333333,0.3430139834597188,5.733333333333333,4.9411764705882355
8,4.9411764705882355,5.469281045751633,5.733333333333333,0.37342632627367994,5.733333333333333,4.9411764705882355
9,4.9411764705882355,5.416470588235294,5.733333333333333,0.38807602199388386,5.733333333333333,4.9411764705882355
10,5.733333333333333,5.445276292335115,5.733333333333333,0.3810636469412101,5.733333333333333,4.9411764705882355
11,4.9411764705882355,5.403267973856209,5.733333333333333,0.39053860006082425,5.733333333333333,4.9411764705882355
12,5.733333333333333,5.42865761689291,5.733333333333333,0.3853876846781372,5.733333333333333,4.9411764705882355
13,5.733333333333333,5.450420168067226,5.733333333333333,0.3795678415587877,5.733333333333333,4.9411764705882355
14,5.733333333333333,5.469281045751633,5.733333333333333,0.37342632627367994,5.733333333333333,4.9411764705882355
15,5.733333333333333,5.485784313725491,5.733333333333333,0.3671745329395401,5.733333333333333,4.9411764705882355
16,4.9411764705882355,5.453748558246828,5.733333333333333,0.37855957502571247,5.733333333333333,4.9411764705882355
17,4.9411764705882355,5.425272331154684,5.733333333333333,0.38617490332313903,5.733333333333333,4.9411764705882355
18,4.9411764705882355,5.3997936016511865,5.733333333333333,0.39111000350230446,5.733333333333333,4.9411764705882355
19,5.733333333333333,5.416470588235294,5.733333333333333,0.3880760219938838,5.733333333333333,4.9411764705882355
20,5.733333333333333,5.43155929038282,5.733333333333333,0.38468793342511387,5.733333333333333,4.9411764705882355
21,4.9411764705882355,5.409269162210339,5.733333333333333,0.38947666184156454,5.733333333333333,4.9411764705882355
22,5.733333333333333,5.423358908780903,5.733333333333333,0.3866060317792,5.733333333333333,4.9411764705882355
23,5.733333333333333,5.436274509803922,5.733333333333333,0.3835012921244598,5.733333333333333,4.9411764705882355
24,4.9411764705882355,5.416470588235294,5.733333333333333,0.38807602199388386,5.733333333333333,4.9411764705882355
25,5.733333333333333,5.42865761689291,5.733333333333333,0.3853876846781372,5.733333333333333,4.9411764705882355
26,4.9411764705882355,5.410602759622367,5.733333333333333,0.38922771686378543,5.733333333333333,4.9411764705882355
27,4.9411764705882355,5.393837535014005,5.733333333333333,0.39201598109682145,5.733333333333333,4.9411764705882355
28,4.9411764705882355,5.378228532792426,5.733333333333333,0.39395340508112275,5.733333333333333,4.9411764705882355
29,5.733333333333333,5.390065359477123,5.733333333333333,0.3925419460076258,5.733333333333333,4.9411764705882355
30,4.9411764705882355,5.3755850727387715,5.733333333333333,0.394219382839897,5.733333333333333,4.9411764705882355
31,5.733333333333333,5.386764705882353,5.733333333333333,0.39297188590812293,5.733333333333333,4.9411764705882355
32,5.733333333333333,5.3972667855020795,5.733333333333333,0.3915056802044703,5.733333333333333,4.9411764705882355
33,5.733333333333333,5.407151095732409,5.733333333333333,0.38986234223733157,5.733333333333333,4.9411764705882355
34,5.733333333333333,5.416470588235293,5.733333333333333,0.3880760219938838,5.733333333333333,4.9411764705882355
35,4.9411764705882355,5.403267973856208,5.733333333333333,0.39053860006082425,5.733333333333333,4.9411764705882355
36,5.733333333333333,5.412188659247481,5.733333333333333,0.38892551448501955,5.733333333333333,4.9411764705882355
37,5.733333333333333,5.420639834881319,5.733333333333333,0.3872015970529778,5.733333333333333,4.9411764705882355
38,5.733333333333333,5.428657616892909,5.733333333333333,0.38538768467813733,5.733333333333333,4.9411764705882355
39,4.9411764705882355,5.416470588235295,5.733333333333333,0.38807602199388386,5.733333333333333,4.9411764705882355
40,5.733333333333333,5.424198947871832,5.733333333333333,0.38641798182687703,5.733333333333333,4.9411764705882355
41,4.9411764705882355,5.412698412698413,5.733333333333333,0.3888269544233274,5.733333333333333,4.9411764705882355
42,5.733333333333333,5.42015503875969,5.733333333333333,0.3873056817518453,5.733333333333333,4.9411764705882355
43,4.9411764705882355,5.409269162210339,5.733333333333333,0.38947666184156454,5.733333333333333,4.9411764705882355
44,4.9411764705882355,5.398867102396514,5.733333333333333,0.39125702620656716,5.733333333333333,4.9411764705882355
45,5.733333333333333,5.406138107416879,5.733333333333333,0.39004259742319464,5.733333333333333,4.9411764705882355
46,4.9411764705882355,5.396245306633291,5.733333333333333,0.3916608940845547,5.733333333333333,4.9411764705882355
47,5.733333333333333,5.4032679738562095,5.733333333333333,0.39053860006082425,5.733333333333333,4.9411764705882355
48,4.9411764705882355,5.393837535014006,5.733333333333333,0.39201598109682145,5.733333333333333,4.9411764705882355
